date,actual_regime,actual_regime_probability,predicted_regime,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2015-01-01,BUST,6.862880139655505e-05,LATE_CYCLE,1.9997254942142335,1.9305214233862744e-15,0.999931371198601,6.862880139655505e-05,4.999656855993012e-16
2015-01-02,BUST,0.06031996262279357,LATE_CYCLE,1.7659971452904262,1.5457720422247072e-14,0.9396800373771905,0.06031996262279357,4.698802978950755e-16
2015-01-05,BUST,0.0004923145725565978,LATE_CYCLE,1.9980312264570481,5.173674746006055e-16,0.9995076854274423,0.0004923145725565978,4.997538427137218e-16
2015-01-06,BUST,0.00041881777699819765,LATE_CYCLE,1.998325079708666,5.072937338058376e-16,0.9995811822230009,0.00041881777699819765,4.99790591111501e-16
2015-01-07,BUST,0.001004762059527592,LATE_CYCLE,1.9959829708554802,5.011693115336314e-16,0.9989952379404714,0.001004762059527592,4.994976189702364e-16
2015-01-08,BUST,0.0017538204656616298,LATE_CYCLE,1.9929908699098027,5.039160821517494e-16,0.9982461795343373,0.0017538204656616298,4.991230897671694e-16
2015-01-09,BUST,0.009857761830911206,LATE_CYCLE,1.960763303612983,5.161258289655886e-16,0.9901422381690878,0.009857761830911206,4.950711190845446e-16
2015-01-12,BUST,0.005498924691536579,LATE_CYCLE,1.978064777579378,5.275285204738186e-16,0.9945010753084624,0.005498924691536579,4.97250537654232e-16
2015-01-13,BUST,0.005163213164311822,LATE_CYCLE,1.9794004648831112,5.18064833648871e-16,0.9948367868356872,0.005163213164311822,4.974183934178442e-16
2015-01-14,BUST,0.006346046102738336,LATE_CYCLE,1.9746963601913208,5.20815259840574e-16,0.9936539538972606,0.006346046102738336,4.968269769486311e-16
2015-01-15,BUST,0.010301265876460824,LATE_CYCLE,1.9590071686514696,5.034079046088172e-16,0.9896987341235381,0.010301265876460824,4.948493670617698e-16
2015-01-16,BUST,0.01827921337239613,LATE_CYCLE,1.9275514057934409,4.984934496601323e-16,0.981720786627603,0.01827921337239613,4.908603933138022e-16
2015-01-19,BUST,0.015096782263345517,LATE_CYCLE,1.94006869661593,5.1185300518634975e-14,0.9849032177366028,0.015096782263345517,4.924516088683022e-16
2015-01-20,BUST,0.37073068867635073,LATE_CYCLE,0.7919597323474787,3.7008725067367633e-16,0.6292693113236485,0.37073068867635073,3.5444249090833605e-16
