date,actual_regime,actual_regime_probability,predicted_regime,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,LATE_CYCLE,0.09892601963366913,MID_CYCLE,1.562327119587826,0.8655323265442335,0.09892601963366913,0.03530634263378536,0.000235311188312062
2018-01-02,LATE_CYCLE,0.11986667282836783,BUST,1.4671568646468247,0.04885577690720799,0.11986667282836783,0.8307436542438646,0.0005338960205594425
2018-01-03,LATE_CYCLE,0.17090456109687233,MID_CYCLE,1.2857383173955574,0.7713768097556767,0.17090456109687233,0.05759229111124819,0.00012633803620280552
2018-01-04,LATE_CYCLE,0.3276290109181706,MID_CYCLE,0.6789980306892323,0.3574374415500388,0.3276290109181706,0.3148868954594671,4.6652072323511654e-05
2018-01-05,LATE_CYCLE,0.4054243690360164,MID_CYCLE,0.6332873333762671,0.5242629057873585,0.4054243690360164,0.0701107499707383,0.00020197520588673305
2018-01-08,LATE_CYCLE,0.5688973255166173,LATE_CYCLE,0.3166344390367452,0.35320483371966144,0.5688973255166173,0.07766088060903757,0.00023696015468367584
2018-01-09,LATE_CYCLE,0.558969258090872,LATE_CYCLE,0.35089821797264414,0.3925429656993667,0.558969258090872,0.04795665389453595,0.0005311223152254946
2018-01-10,LATE_CYCLE,0.6219603985692576,LATE_CYCLE,0.25271533586141,0.3275988896725214,0.6219603985692576,0.04979911088713067,0.0006416008710905069
2018-01-11,LATE_CYCLE,0.3533141868815876,MID_CYCLE,0.779327577391653,0.5990592821842855,0.3533141868815876,0.04746564069102237,0.00016089024310445658
2018-01-12,LATE_CYCLE,0.46783652653509833,LATE_CYCLE,0.5057532710607586,0.4672932583970504,0.46783652653509833,0.06474800608637948,0.00012220898147173665
2018-01-15,LATE_CYCLE,0.4554309051158378,MID_CYCLE,0.5548109197032911,0.5068095802101762,0.4554309051158378,0.037407837827332244,0.0003516768466538861
2018-01-16,LATE_CYCLE,0.5910752923725147,LATE_CYCLE,0.29652620508084176,0.3558031844763753,0.5910752923725147,0.052055215660128606,0.0010663074909812833
2018-01-17,LATE_CYCLE,0.5666135154028576,LATE_CYCLE,0.34116054387311223,0.3891047799339868,0.5666135154028576,0.04397814142877788,0.00030356323437770054
2018-01-18,LATE_CYCLE,0.5099822932141317,LATE_CYCLE,0.45492462814802037,0.4627226480447069,0.5099822932141317,0.026346270548188257,0.0009487881929730799
2018-01-19,LATE_CYCLE,0.4887314566528743,LATE_CYCLE,0.4923463178700475,0.4795498084438816,0.4887314566528743,0.031347049706579824,0.00037168519666412126
2018-01-22,LATE_CYCLE,0.4958005340287052,LATE_CYCLE,0.4770451918165557,0.47089036489780794,0.4958005340287052,0.03301924531031483,0.0002898557631719952
2018-01-23,LATE_CYCLE,0.6161504892268477,LATE_CYCLE,0.2670861025617668,0.3437399850484149,0.6161504892268477,0.03985490544976224,0.00025462027497532127
2018-01-24,LATE_CYCLE,0.6066928779457853,LATE_CYCLE,0.2849066042880766,0.3592828865805688,0.6066928779457853,0.03364183721820344,0.00038239825544246725
2018-01-25,LATE_CYCLE,0.808049747711575,LATE_CYCLE,0.05924160233998119,0.14063275877867967,0.808049747711575,0.05117724567847228,0.00014024783127310303
2018-01-26,LATE_CYCLE,0.725016302291645,LATE_CYCLE,0.13535157493239175,0.24229167941359697,0.725016302291645,0.032092421181207254,0.0005995971135507855
2018-01-29,LATE_CYCLE,0.8603719089579355,LATE_CYCLE,0.03135566286635314,0.10253038952216027,0.8603719089579355,0.03670179203273507,0.0003959094871690689
2018-01-30,LATE_CYCLE,0.7520864425092288,LATE_CYCLE,0.10958797147987481,0.21733613561626522,0.7520864425092288,0.02985501251465305,0.0007224093598528982
2018-01-31,LATE_CYCLE,0.5232788665107898,LATE_CYCLE,0.429859693750892,0.44929056338978546,0.5232788665107898,0.02710233469767554,0.00032823540174924776
2018-02-01,LATE_CYCLE,0.6297012112810048,LATE_CYCLE,0.25483348071050627,0.34195627795624883,0.6297012112810048,0.027892457804843205,0.0004500529579032632
2018-02-02,LATE_CYCLE,0.6796434906158603,LATE_CYCLE,0.18711486986425305,0.28899794153975555,0.6796434906158603,0.031091724621530526,0.00026684322285370793
2018-02-05,LATE_CYCLE,0.4653814510303652,MID_CYCLE,0.5465271813630357,0.5100172248584879,0.4653814510303652,0.02434238606573221,0.0002589380454146586
2018-02-06,LATE_CYCLE,0.3270476728327219,MID_CYCLE,0.875291586651908,0.6495335316953472,0.3270476728327219,0.023083122384115713,0.00033567308781515183
2018-02-07,LATE_CYCLE,0.47139507296147876,MID_CYCLE,0.5118620004913669,0.47971226119288785,0.47139507296147876,0.04810781720029411,0.0007848486453393744
