date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,1.0,1.0,3.315969132750639,0.9584558282701285,0.2889670321657215,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.034803559995317486,1.7391452769606657,0.8959662859806519,0.034803559995317486,0.0691774585553518,5.269546867888457e-05
2018-01-02,1.0,1.0,1.6927132961130156,0.6485200465461883,0.5436734702304653,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_BASE,False,QQQ,150.22215270996094,0.045620285632796485,1.4523887992594202,0.26965870571601935,0.045620285632796485,0.6847133286539515,7.679997232708273e-06
2018-01-03,1.0,1.0,2.332336122968897,0.9396647475427502,0.37847827147289465,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.05249619371998984,1.6264859416587885,0.8478132758461772,0.05249619371998984,0.09967511126105853,1.5419172774467367e-05
2018-01-04,1.0,0.32274604054196815,0.4668911277758127,0.5992921920752092,0.44643009057562916,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.037946153204292746,1.5746277307636178,0.17581394671362846,0.037946153204292746,0.7862376121535668,2.2879285120176325e-06
2018-01-05,1.0,0.32274604054196815,2.1431533252815025,0.890484243179441,0.5935973572715815,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.47320556640625,0.1399598587120921,1.2520006922802962,0.6969541209550338,0.1399598587120921,0.16305397851904666,3.204181382733894e-05
2018-01-08,1.0,0.32274604054196815,0.5014705123794132,0.8494737958984744,0.7209509345303005,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0703582763672,0.25156655633390756,0.9005742022686304,0.5479480856831908,0.25156655633390756,0.2004357143883906,4.964359451114951e-05
2018-01-09,1.0,0.32274604054196815,1.6217519840168813,0.9059792236114466,0.6032398480489372,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,0.25705779089142633,0.991562907222979,0.6575194017563852,0.25705779089142633,0.08525249824247848,0.00017030910970994932
2018-01-10,1.0,0.32274604054196815,0.4487847726781523,0.8890098698627767,0.6518030334688222,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,0.303744405333281,0.8494768592929764,0.5954816976766717,0.303744405333281,0.10053106461595307,0.00024283237409423607
2018-01-11,0.09966760246924461,0.32274604054196815,0.1748342410720484,0.9429276373466083,0.4053956164994416,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.08440619267073232,1.542302104513865,0.8351813994002164,0.08440619267073232,0.08038727485358398,2.5133075467293196e-05
2018-01-12,0.09966760246924461,0.32274604054196815,0.3058555022531056,0.8904584519972419,0.5966316113149692,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.14419781701760287,1.2406064279753863,0.6943749403396103,0.14419781701760287,0.16140784810586034,1.9394536926459796e-05
2018-01-15,0.09966760246924461,0.32274604054196815,0.49653712808127043,0.9439553154962582,0.443766524611691,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.90914916992188,0.14291390921018762,1.380909637014378,0.80205641903018,0.14291390921018762,0.05494144972944577,8.822203018661977e-05
2018-01-16,0.09966760246924461,0.32274604054196815,0.38313819975118213,0.9399970412892371,0.471902102523919,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.46368408203125,0.17472342774183744,1.2841027789879524,0.7749230221225978,0.17472342774183744,0.05015604695991969,0.0001975031756450515
2018-01-17,0.09966760246924461,0.32274604054196815,2.0548708630879062,0.9072360004695457,0.5991528629098591,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.1412811279297,0.2603569093794995,0.9868769343673922,0.6581632808224349,0.2603569093794995,0.08140099772393504,7.88120741305951e-05
2018-01-18,0.09966760246924461,0.32274604054196815,1.9291327965737106,0.9280184767559061,0.5231843221260573,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.16978454589844,0.2851513856447309,0.9804570818493146,0.6845070236302342,0.2851513856447309,0.02997567531275198,0.00036591541228285767
2018-01-19,0.3739082712913087,0.32274604054196815,0.7877939530797394,0.9248039654135686,0.5375669787728723,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.66259765625,0.27394975186108306,0.9982181821739033,0.6851292558787468,0.27394975186108306,0.040830305733719846,9.068652645027567e-05
2018-01-22,0.3739082712913087,0.32274604054196815,1.6005274838883032,0.8924073755401606,0.6134823642410834,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,159.34976196289062,0.41147771198092414,0.6382166394185526,0.5378636406985103,0.41147771198092414,0.0506049113261853,5.3735994380206885e-05
2018-01-23,0.3739082712913087,0.32274604054196815,0.8702528670534452,0.8338156989301082,0.5806291387874958,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_BASE,False,CASH,160.66726684570312,0.664897063354196,0.18887893359021116,0.26865178163957154,0.664897063354196,0.06641667316612661,3.4481840105887916e-05
2018-01-24,0.3739082712913087,0.32274604054196815,0.08408585785777076,0.8491707841545104,0.5821986686532097,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.6246795654297,0.6288865425734051,0.2432319352489506,0.32092831227925417,0.6288865425734051,0.05011736974257123,6.777540476954139e-05
2018-01-25,0.3739082712913087,0.32274604054196815,1.6782420563819886,0.7906785883453818,0.45405167769122734,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.5677947998047,0.8046492640579911,0.05724116243618112,0.09854763015163488,0.8046492640579911,0.0967864490367622,1.6656753611809825e-05
2018-01-26,1.3580318384592625,0.5276974645599785,2.0734293072237433,0.8056831639585624,0.305250778309425,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QLD,162.01316833496094,0.8866638403909498,0.020286953566024505,0.07929164662361819,0.8866638403909498,0.033980865436318036,6.364754911390046e-05
2018-01-29,1.3580318384592625,0.5276974645599785,1.8764339489440458,0.7943452179563797,0.1989551595737729,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,True,QLD,161.22650146484375,0.9377098210537951,0.0058701936637676234,0.02602628616159679,0.9377098210537951,0.03623201185220353,3.188093240454555e-05
2018-01-30,1.3580318384592625,0.5276974645599785,0.9861829150954963,0.8168466745294599,0.39502197324231225,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QLD,159.8995361328125,0.8278468955060085,0.04959296955223176,0.1368117018001784,0.8278468955060085,0.035196811064532804,0.00014459162928018545
2018-01-31,1.3580318384592625,0.5276974645599785,1.6294755369247824,0.8986825821460244,0.5883664242129408,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QLD,160.56297302246094,0.41587417033363233,0.6425541124472292,0.5477530917035017,0.41587417033363233,0.03629976263922634,7.297532363961249e-05
2018-02-01,1.3580318384592625,0.5276974645599785,2.1332744982189396,0.9015826702093476,0.587906557040943,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_BASE,False,QLD,159.1981658935547,0.3973374094538092,0.6833794326098634,0.5645691927872292,0.3973374094538092,0.0379319794596449,0.000161418299316836
2018-02-02,0.038808266830415765,0.5276974645599785,0.09358089790787506,0.8801936110578278,0.6349250336630434,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_BASE,False,CASH,156.0229034423828,0.4469540955129145,0.5517118977832178,0.49208646011559976,0.4469540955129145,0.06085252379456325,0.00010692057692257113
2018-02-05,0.038808266830415765,0.5276974645599785,0.029071933816149965,0.8086028923369925,0.5866462036087065,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,True,CASH,149.87142944335938,0.6941548422563611,0.1448443130137434,0.20061620557292278,0.6941548422563611,0.10514839071467828,8.05614560377984e-05
2018-02-06,0.038808266830415765,0.5276974645599785,0.12050541213095693,0.9199759211697178,0.5574712833075989,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,153.8428497314453,0.24782998680245602,1.0470751342371876,0.6910869830659974,0.24782998680245602,0.06094397413824272,0.00013905599330390548
2018-02-07,0.038808266830415765,0.5276974645599785,1.0908863455472917,0.8007242639754374,0.7349737507781987,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,151.8524169921875,0.5181529810215267,0.35297673670108526,0.2901405779239516,0.5181529810215267,0.19135963987618232,0.00034680117833929915
2018-02-08,0.038808266830415765,0.5276974645599785,1.0604946538862603,0.7754763557933203,0.3345719187991038,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,145.445068359375,0.8672488640294178,0.028990883858831112,0.030502992462160917,0.8672488640294178,0.10216447625273078,8.366725569056675e-05
2018-02-09,0.038808266830415765,0.5276974645599785,0.8108915167707658,0.7515674549133164,0.47396928490088613,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,147.95684814453125,0.7662614541576865,0.09274723931759664,0.04314904425821134,0.7662614541576865,0.19039867402259414,0.00019082756150796515
2018-02-12,0.8627738108591511,0.5276974645599785,1.73265524780265,0.6612446218680402,0.5029651676694351,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,150.58233642578125,0.53592746018071,0.4299509993501943,0.00035716365458988904,0.53592746018071,0.4632357061871465,0.00047966997755367
2018-02-13,0.8627738108591511,0.5276974645599785,0.22680685651723684,0.6964712545205021,0.5312617111412986,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,True,QQQ,151.3595428466797,0.6244548678265558,0.2690509579800868,0.017822892236611966,0.6244548678265558,0.3573499931797832,0.00037224675704899794
2018-02-14,0.8627738108591511,0.5276974645599785,1.4965156923068295,0.6880531562030423,0.535040197884927,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,154.19358825683594,0.6018962544503028,0.3059559666846857,0.010664373267989871,0.6018962544503028,0.3838525502251131,0.003586822056594155
2018-02-15,0.8627738108591511,0.5276974645599785,1.570530585046692,0.7493992586891938,0.7175478580438626,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,157.05599975585938,0.5476415260154855,0.31288176800380973,0.16888284654180166,0.5476415260154855,0.28236666475330063,0.0011089626894120947
2018-02-16,0.8627738108591511,0.5276974645599785,2.4499440595938724,0.8901994155720424,0.6483740625983767,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,156.3546600341797,0.3370099496653363,0.7799874217066634,0.5772466186147717,0.3370099496653363,0.08495489611146588,0.0007885356084261321
2018-02-19,0.8627738108591511,0.5276974645599785,2.420925002176555,0.9001904832126651,0.6206878150432249,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.3546600341797,0.2923114158060086,0.8981264579594146,0.6248691829418811,0.2923114158060086,0.08271528958557375,0.00010411166653661477
2018-02-20,0.8627738108591511,0.5276974645599785,0.612253847420195,0.8858741305052896,0.6511810529493723,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.66744995117188,0.36773494123481215,0.709678211912492,0.5507473969138513,0.36773494123481215,0.08121774572146946,0.0002999161298670904
2018-02-21,0.8627738108591511,0.5276974645599785,0.9989516425814443,0.83601113684031,0.6772720119400049,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.2219696044922,0.5482861247114892,0.3334338633004907,0.3428920678735552,0.5482861247114892,0.10868969826481296,0.00013210915014271675
