date,actual_regime,actual_regime_probability,predicted_regime,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,LATE_CYCLE,0.034803559995317486,MID_CYCLE,1.7391452769606657,0.8959662859806519,0.034803559995317486,0.0691774585553518,5.269546867888457e-05
2018-01-02,LATE_CYCLE,0.045620285632796485,BUST,1.4523887992594202,0.26965870571601935,0.045620285632796485,0.6847133286539515,7.679997232708273e-06
2018-01-03,LATE_CYCLE,0.05249619371998984,MID_CYCLE,1.6264859416587885,0.8478132758461772,0.05249619371998984,0.09967511126105853,1.5419172774467367e-05
2018-01-04,LATE_CYCLE,0.037946153204292746,BUST,1.5746277307636178,0.17581394671362846,0.037946153204292746,0.7862376121535668,2.2879285120176325e-06
2018-01-05,LATE_CYCLE,0.1399598587120921,MID_CYCLE,1.2520006922802962,0.6969541209550338,0.1399598587120921,0.16305397851904666,3.204181382733894e-05
2018-01-08,LATE_CYCLE,0.25156655633390756,MID_CYCLE,0.9005742022686304,0.5479480856831908,0.25156655633390756,0.2004357143883906,4.964359451114951e-05
2018-01-09,LATE_CYCLE,0.25705779089142633,MID_CYCLE,0.991562907222979,0.6575194017563852,0.25705779089142633,0.08525249824247848,0.00017030910970994932
2018-01-10,LATE_CYCLE,0.303744405333281,MID_CYCLE,0.8494768592929764,0.5954816976766717,0.303744405333281,0.10053106461595307,0.00024283237409423607
2018-01-11,LATE_CYCLE,0.08440619267073232,MID_CYCLE,1.542302104513865,0.8351813994002164,0.08440619267073232,0.08038727485358398,2.5133075467293196e-05
2018-01-12,LATE_CYCLE,0.14419781701760287,MID_CYCLE,1.2406064279753863,0.6943749403396103,0.14419781701760287,0.16140784810586034,1.9394536926459796e-05
2018-01-15,LATE_CYCLE,0.14291390921018762,MID_CYCLE,1.380909637014378,0.80205641903018,0.14291390921018762,0.05494144972944577,8.822203018661977e-05
2018-01-16,LATE_CYCLE,0.17472342774183744,MID_CYCLE,1.2841027789879524,0.7749230221225978,0.17472342774183744,0.05015604695991969,0.0001975031756450515
2018-01-17,LATE_CYCLE,0.2603569093794995,MID_CYCLE,0.9868769343673922,0.6581632808224349,0.2603569093794995,0.08140099772393504,7.88120741305951e-05
2018-01-18,LATE_CYCLE,0.2851513856447309,MID_CYCLE,0.9804570818493146,0.6845070236302342,0.2851513856447309,0.02997567531275198,0.00036591541228285767
2018-01-19,LATE_CYCLE,0.27394975186108306,MID_CYCLE,0.9982181821739033,0.6851292558787468,0.27394975186108306,0.040830305733719846,9.068652645027567e-05
2018-01-22,LATE_CYCLE,0.41147771198092414,MID_CYCLE,0.6382166394185526,0.5378636406985103,0.41147771198092414,0.0506049113261853,5.3735994380206885e-05
2018-01-23,LATE_CYCLE,0.664897063354196,LATE_CYCLE,0.18887893359021116,0.26865178163957154,0.664897063354196,0.06641667316612661,3.4481840105887916e-05
2018-01-24,LATE_CYCLE,0.6288865425734051,LATE_CYCLE,0.2432319352489506,0.32092831227925417,0.6288865425734051,0.05011736974257123,6.777540476954139e-05
2018-01-25,LATE_CYCLE,0.8046492640579911,LATE_CYCLE,0.05724116243618112,0.09854763015163488,0.8046492640579911,0.0967864490367622,1.6656753611809825e-05
2018-01-26,LATE_CYCLE,0.8866638403909498,LATE_CYCLE,0.020286953566024505,0.07929164662361819,0.8866638403909498,0.033980865436318036,6.364754911390046e-05
2018-01-29,LATE_CYCLE,0.9377098210537951,LATE_CYCLE,0.0058701936637676234,0.02602628616159679,0.9377098210537951,0.03623201185220353,3.188093240454555e-05
2018-01-30,LATE_CYCLE,0.8278468955060085,LATE_CYCLE,0.04959296955223176,0.1368117018001784,0.8278468955060085,0.035196811064532804,0.00014459162928018545
2018-01-31,LATE_CYCLE,0.41587417033363233,MID_CYCLE,0.6425541124472292,0.5477530917035017,0.41587417033363233,0.03629976263922634,7.297532363961249e-05
2018-02-01,LATE_CYCLE,0.3973374094538092,MID_CYCLE,0.6833794326098634,0.5645691927872292,0.3973374094538092,0.0379319794596449,0.000161418299316836
2018-02-02,LATE_CYCLE,0.4469540955129145,MID_CYCLE,0.5517118977832178,0.49208646011559976,0.4469540955129145,0.06085252379456325,0.00010692057692257113
2018-02-05,LATE_CYCLE,0.6941548422563611,LATE_CYCLE,0.1448443130137434,0.20061620557292278,0.6941548422563611,0.10514839071467828,8.05614560377984e-05
2018-02-06,LATE_CYCLE,0.24782998680245602,MID_CYCLE,1.0470751342371876,0.6910869830659974,0.24782998680245602,0.06094397413824272,0.00013905599330390548
2018-02-07,LATE_CYCLE,0.5181529810215267,LATE_CYCLE,0.35297673670108526,0.2901405779239516,0.5181529810215267,0.19135963987618232,0.00034680117833929915
2018-02-08,LATE_CYCLE,0.8672488640294178,LATE_CYCLE,0.028990883858831112,0.030502992462160917,0.8672488640294178,0.10216447625273078,8.366725569056675e-05
2018-02-09,LATE_CYCLE,0.7662614541576865,LATE_CYCLE,0.09274723931759664,0.04314904425821134,0.7662614541576865,0.19039867402259414,0.00019082756150796515
2018-02-12,LATE_CYCLE,0.53592746018071,LATE_CYCLE,0.4299509993501943,0.00035716365458988904,0.53592746018071,0.4632357061871465,0.00047966997755367
2018-02-13,LATE_CYCLE,0.6244548678265558,LATE_CYCLE,0.2690509579800868,0.017822892236611966,0.6244548678265558,0.3573499931797832,0.00037224675704899794
2018-02-14,LATE_CYCLE,0.6018962544503028,LATE_CYCLE,0.3059559666846857,0.010664373267989871,0.6018962544503028,0.3838525502251131,0.003586822056594155
2018-02-15,LATE_CYCLE,0.5476415260154855,LATE_CYCLE,0.31288176800380973,0.16888284654180166,0.5476415260154855,0.28236666475330063,0.0011089626894120947
2018-02-16,LATE_CYCLE,0.3370099496653363,MID_CYCLE,0.7799874217066634,0.5772466186147717,0.3370099496653363,0.08495489611146588,0.0007885356084261321
2018-02-19,LATE_CYCLE,0.2923114158060086,MID_CYCLE,0.8981264579594146,0.6248691829418811,0.2923114158060086,0.08271528958557375,0.00010411166653661477
2018-02-20,LATE_CYCLE,0.36773494123481215,MID_CYCLE,0.709678211912492,0.5507473969138513,0.36773494123481215,0.08121774572146946,0.0002999161298670904
2018-02-21,LATE_CYCLE,0.5482861247114892,LATE_CYCLE,0.3334338633004907,0.3428920678735552,0.5482861247114892,0.10868969826481296,0.00013210915014271675
2018-02-22,LATE_CYCLE,0.4245045512392659,MID_CYCLE,0.591821500494878,0.5057869854644838,0.4245045512392659,0.06932435898867237,0.00038410430757804064
2018-02-23,LATE_CYCLE,0.23717409723697572,MID_CYCLE,1.092410244952527,0.712834069055838,0.23717409723697572,0.04871179023933571,0.001280043467850485
2018-02-26,LATE_CYCLE,0.3705433106743994,MID_CYCLE,0.7091868351421066,0.5545049169294669,0.3705433106743994,0.07412642789764441,0.0008253444984893567
2018-02-27,LATE_CYCLE,0.2831354656737359,MID_CYCLE,0.9574440213342462,0.6638953143213533,0.2831354656737359,0.052841803020889984,0.00012741698402081737
