date,weight,P_cp,vol_guard_cap,ed_accel_signal,spread_signal,fisher_rho_signal,lambda_macro,s_t,sigma2_spread,roll_threshold,momentum_lockout,qqq_price,qqq_sma200
2021-07-06,0.9611151766664883,0.007334782252416222,1.9999999999999991,-0.010617824667924103,-1.4149683770581523,-0.47692730410464046,0.007333333333333334,0.007198709406183662,0.5525888136642509,1.0,False,349.9447021484375,305.25999839782713
2021-07-07,0.9611151766664883,0.007390334469625359,1.9999999999999991,-0.0036073461310989763,-1.4545565936893863,-0.4812448219085889,0.007388888888888889,0.007294521937904511,0.5533180733100295,1.0,False,350.68310546875,305.7224939727783
2021-07-08,0.9611151766664883,0.00737651243195911,1.9999999999999991,-0.0010893225097872716,-0.8467546215559827,-0.28409035836476404,0.0073750000000000005,0.007335517184931811,0.5500749598451091,1.0,False,348.5650939941406,306.1713039398193
2021-07-09,0.9611151766664883,0.007827815081182663,1.9999999999999991,0.0,-1.4406924312866947,-0.37450230681832375,0.00782638888888889,0.007581666133057237,0.5506105539738463,1.0,False,350.7413635253906,306.6069535064697
2021-07-12,0.9611151766664883,0.007841765159214472,1.9999999999999991,-0.00014990542695508813,-1.4300454661313728,-0.404335695924148,0.00784027777777778,0.007711715646135854,0.5509856922409254,1.0,False,352.11126708984375,307.0896983337402
2021-07-13,0.9611151766664883,0.007911131875344628,1.9999999999999991,0.0,-1.219930337626244,-0.35137838469854943,0.007909722222222223,0.007811423760740241,0.5495299137853678,1.0,False,352.11126708984375,307.5664938354492
2021-07-14,0.9611151766664883,0.007848654123786132,1.9999999999999991,-0.0011598914073845945,-1.3793076346721804,-0.3462760205790987,0.007847222222222222,0.007830038942263187,0.5493498355779626,1.0,False,352.7427673339844,308.01660095214845
2021-07-15,0.9611151766664883,0.006903930458683263,1.9999999999999991,-0.0013216786740178899,-1.2228571149995746,-0.3519260062325875,0.006902777777777778,0.007755950263576793,0.5478713539714702,1.0,False,350.26519775390625,308.4270379638672
2021-07-16,0.9611151766664883,0.00848784832587934,1.9999999999999991,0.0011598914073845945,-0.9056190816885632,-0.19831642860195892,0.008486111111111111,0.008121899294728067,0.5447885444582886,1.0,False,347.4283447265625,308.82933715820315
2021-07-19,0.9611151766664883,0.008455961600864889,1.9999999999999991,-0.00044324985044663645,-0.030301670518273014,0.29925107026601594,0.008430555555555556,0.008288930447796477,0.5439065562733185,1.0,False,344.58172607421875,309.20826095581054
2021-07-20,0.9611151766664883,0.008495684029945579,1.9999999999999991,0.0,-0.623300370732971,0.35041879005849247,0.008486111111111111,0.008392307238871029,0.5405038294774298,1.0,False,348.5845947265625,309.5858665466309
2021-07-21,0.9611151766664883,0.008576206145968388,1.9999999999999991,-0.0010647946217255955,-1.0080710435092626,0.3464014428276405,0.008569444444444444,0.008484256692419707,0.5378648409609375,1.0,False,351.2757263183594,310.0153358459473
2021-07-22,0.9611151766664883,0.007575893113520983,1.9999999999999991,-0.004184148057750359,-1.0477359442492014,0.2967804657100134,0.007569444444444445,0.00841158760610781,0.5354165429931433,1.0,False,353.5977478027344,310.4281173706055
2021-07-23,0.9611151766664883,0.00712266405405558,1.9999999999999991,0.0,-1.1437165372888443,0.32931230229469843,0.007118055555555555,0.008308473721943632,0.5334889929392409,1.0,False,357.72686767578125,310.8857305908203
2021-07-26,0.9611151766664883,0.007219084231212304,1.9999999999999991,0.0,-1.0539015619998096,0.3809542287905911,0.007215277777777778,0.008221322562685126,0.5310779537013426,1.0,False,358.0086364746094,311.3217274475098
2021-07-27,0.9611151766664883,0.007143132032874523,1.9999999999999991,0.0,-0.6677441708152613,0.45550522214716527,0.007138888888888889,0.008135067320300277,0.5277670260170332,1.0,False,354.0641174316406,311.7307940673828
2021-07-28,0.9611151766664883,0.00716282190228536,1.9999999999999991,0.0009763113560079528,-0.8858307803240387,0.5033594919122946,0.007159722222222223,0.008057287686859083,0.5247642498584371,1.0,False,355.4241943359375,312.125860748291
2021-07-29,0.9611151766664883,0.006759452102405293,1.9999999999999991,-0.00016650584371169508,-1.00909983411524,0.5439518119980564,0.006756944444444444,0.007953460840102781,0.5221996796727802,1.0,False,356.05584716796875,312.48142135620117
