date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,2.624762663064654,1.0,3.489095098299245,0.9684496935562943,0.20533297150838337,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,147.63458251953125,0.011357438693433627,1.8458636728443365,0.9300646025755714,0.011357438693433627,0.058561024296864224,1.6934434130802512e-05
2018-01-02,2.624762663064654,1.0,1.735802864971275,0.66502871890422,0.5097270094444638,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_BASE,True,QLD,150.22215270996094,0.01710357434636822,1.508056091518143,0.31979186838892776,0.01710357434636822,0.6631017032549614,2.8540097426696855e-06
2018-01-03,1.6992143752494206,1.0,2.3804350692313134,0.9590431226198438,0.24317870041889625,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,151.68182373046875,0.012416838926532761,1.8104941239146777,0.9106331330099257,0.012416838926532761,0.0769475206686731,2.5073948685334206e-06
2018-01-04,1.6992143752494206,0.34011707715267925,0.4917124936827273,0.6311524050878633,0.445978485717912,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QLD,151.94723510742188,0.008944765703533114,1.5871356901295262,0.2569376393116442,0.008944765703533114,0.7341173354498538,2.595349688007025e-07
2018-01-05,1.4359704952888759,0.34011707715267925,2.25920181145604,0.9387026077566368,0.32689352195351346,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,153.47320556640625,0.020527676874272375,1.7208248375135402,0.8650867593693271,0.020527676874272375,0.11438402207358116,1.5416828193471167e-06
2018-01-08,1.4359704952888759,0.34011707715267925,0.537697095731061,0.9108403817943035,0.43806120225222933,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,154.0703582763672,0.04130427191297172,1.5803179549130597,0.7968951313554631,0.04130427191297172,0.1617980391604312,2.557571134012218e-06
2018-01-09,1.1230612940422318,0.34011707715267925,1.7143314918251367,0.957698050801474,0.3051047172311778,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,154.0797576904297,0.04383696654785972,1.7092116205564445,0.8890811678438209,0.04383696654785972,0.06707123741631003,1.062819200942443e-05
2018-01-10,1.1230612940422318,0.34011707715267925,0.4769999268434667,0.9449020303364412,0.3704301954403827,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QLD,153.71961975097656,0.05900672851430923,1.6229276810322169,0.8543771371496394,0.05900672851430923,0.0865970623238368,1.9072012214567095e-05
2018-01-11,0.12935332303784852,0.34011707715267925,0.17896185693899785,0.9651889692998448,0.2341675072257706,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.01871052696928916,1.8116220605978461,0.919147338292119,0.01871052696928916,0.06213856463359428,3.570104997527709e-06
2018-01-12,0.12935332303784852,0.34011707715267925,0.3178522566913942,0.925385439765699,0.3906537871925662,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.03450211201054988,1.6395368013543903,0.8300660522340314,0.03450211201054988,0.1354288690128881,2.9667425305663383e-06
2018-01-15,0.12935332303784852,0.7036169402031436,0.5109918155735678,0.9714347894782283,0.23266346818245306,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.90914916992188,0.03235320433634866,1.7910393298453877,0.9234425297104308,0.03235320433634866,0.04419166041637336,1.2605536847096195e-05
2018-01-16,0.12935332303784852,0.7036169402031436,0.395533993716287,0.9704090692707765,0.25222294723662564,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.46368408203125,0.042790659655340194,1.7554400221811617,0.9151066965050131,0.042790659655340194,0.042071771970200164,3.087186944651364e-05
2018-01-17,0.12935332303784852,0.7036169402031436,2.1440122991135966,0.9465924005960872,0.3837162552977436,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.1412811279297,0.07547240988778896,1.5795290026510527,0.847883064148613,0.07547240988778896,0.07662928337119129,1.5242592406676337e-05
