date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2019-09-09,0.6627767821097228,0.3258476953683721,1.7179310576392457,0.6992930392037897,0.5161690788433111,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,183.48484802246097,0.34546092381002397,0.8402277679048596,0.00937425092473116,0.6416432713924095,0.34546092381002397,0.0035215538728354074
2019-09-10,0.6627767821097228,0.3258476953683721,1.68341580563827,0.705263628692531,0.5406115962144911,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,182.95703125,0.3329716711857285,0.8582607882321238,0.02194073569904923,0.6425309834204237,0.3329716711857285,0.0025566096947986163
2019-09-11,0.6627767821097228,0.3258476953683721,1.3702968643099722,0.6804959176518827,0.6310007222750786,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,184.6748962402344,0.43692077513831873,0.5758986842168724,0.05675266386564817,0.505587836261871,0.43692077513831873,0.0007387247341621276
2019-09-12,0.6627767821097228,0.3258476953683721,1.5352659075764998,0.7104206557400345,0.5994080231113712,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,185.44265747070312,0.3346501757128847,0.8201565022494278,0.051153165104574135,0.6122464077392572,0.3346501757128847,0.0019502514432838771
2019-09-13,0.6627767821097228,0.3258476953683721,1.521880282759586,0.6679435397320219,0.658557219833618,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,184.78042602539065,0.48654230131508164,0.46758750353099365,0.057858079567901746,0.4478175717404629,0.48654230131508164,0.007782047376553699
2019-09-16,0.6627767821097228,0.3258476953683721,1.2393532580957838,0.6430698799452492,0.6486802384308678,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,QQQ,183.9551239013672,0.5710254300239666,0.31947823357684846,0.05017732199664937,0.3643237661356864,0.5710254300239666,0.014473481843697669
2019-09-17,0.6627767821097228,0.3258476953683721,1.516768814899345,0.6279550512457966,0.630374636421768,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,184.83804321289065,0.6238222816721942,0.238948979454849,0.058061851664487615,0.30648464861479396,0.6238222816721942,0.011631218048524258
2019-09-18,0.6627767821097228,0.3258476953683721,1.204886991874843,0.6611569084311137,0.6955884285560324,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,184.76126098632812,0.5473500964832707,0.32707335056226755,0.12465717502446787,0.32655772058825655,0.5473500964832707,0.0014350079040048086
2019-09-19,0.6627767821097228,0.3258476953683721,1.6228579761130202,0.6761430247491906,0.713091593339768,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,185.06832885742188,0.4975732805036739,0.40947810999272977,0.12315496136084675,0.3766583693750679,0.4975732805036739,0.0026133887604114277
2019-09-20,0.6627767821097228,0.3258476953683721,0.9849282482408404,0.6772187110537786,0.7266235313662374,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,QQQ,183.1106109619141,0.5263147383512795,0.343964598832855,0.1748269126222953,0.29836584891074686,0.5263147383512795,0.0004925001156782878
