date,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-24,0.2706412001443269,0.2706412001443269,1.0,1.0,NEUTRAL,1.0,0.8371646442502875,0.9895995894021165,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.62464904785156,0.2979008702933633,0.6611506159731789,0.27252563251902756,0.2979008702933633,0.24368755234966788,0.1858859448379412
2018-01-25,0.2692300142730963,0.2597167717187564,0.964665,0.954569,PENALTY,1.0,0.8284702797011573,0.9873132104128178,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.56773376464844,0.3111410722239444,0.6362699314017126,0.25322650708325956,0.3111410722239444,0.2547745798722227,0.1808578408205735
2018-01-26,0.27038775558537204,0.26366916063458673,0.975152,0.968052,PENALTY,1.0,0.8365903227055584,0.9897094038155797,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,162.0131378173828,0.30465820142556505,0.6476658782096664,0.26386443807523136,0.30465820142556505,0.24270962176541488,0.1887677387337887
2018-01-29,0.2698187873914685,0.2698187873914685,1.0,1.0,NEUTRAL,1.0,0.8317236267374752,0.9880748033925346,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,161.22645568847656,0.31490364000839177,0.6283963482605045,0.25027554393910006,0.31490364000839177,0.24796287811016215,0.18685793794234604
2018-01-30,0.27054984479470023,0.27054984479470023,1.0,1.0,NEUTRAL,1.0,0.8369998660871233,0.9896612652179343,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.89955139160156,0.30708744165432167,0.6428884519605396,0.2616546864675429,0.30708744165432167,0.24118072128304327,0.19007715059509217
2018-01-31,0.2714996030829823,0.2714996030829823,1.0,1.0,NEUTRAL,1.0,0.8387861755106364,0.989059758793811,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,160.56300354003906,0.2979489793825736,0.6614215021368319,0.2766930064389279,0.2979489793825736,0.240266383384498,0.1850916307940005
2018-02-01,0.2711552288486748,0.2711552288486748,1.0,1.0,NEUTRAL,1.0,0.8381219835872356,0.9892688859190141,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.19813537597656,0.30232876954210286,0.652579071414457,0.2705517239396389,0.30232876954210286,0.24020702192694954,0.18691248459130874
2018-02-02,0.2708696370520212,0.2708696370520212,1.0,1.0,NEUTRAL,1.0,0.8355154847129943,0.9883651007571449,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.02284240722656,0.30625643641135625,0.6453270539507732,0.26649297557809803,0.30625643641135625,0.2432638113429815,0.18398677666756413
2018-02-05,0.27183489316144815,0.27183489316144815,1.0,1.0,NEUTRAL,1.0,0.8392411412357189,0.9887563591722788,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,149.8714599609375,0.2965048825471872,0.6644952165376724,0.27974293331504896,0.2965048825471872,0.23972183444770012,0.1840303496900637
2018-02-06,0.2720079763830056,0.2720079763830056,1.0,1.0,NEUTRAL,1.0,0.8410758335665135,0.9894346620876057,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.8428497314453,0.28808764971937784,0.6808654267298124,0.2865750672679367,0.28808764971937784,0.23973394131813236,0.18560334169455306
2018-02-07,0.2695873551637726,0.2695873551637726,1.0,1.0,NEUTRAL,1.0,0.8368185442671668,0.9911267585886134,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.85244750976562,0.29030349267945976,0.6752901005792672,0.2728889285557479,0.29030349267945976,0.24800252512236745,0.18880505364242484
2018-02-08,0.2724459402317575,0.2724459402317575,1.0,1.0,NEUTRAL,1.0,0.8435634205381769,0.9900236862864152,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,145.44505310058594,0.28585123272306423,0.684993088961941,0.28879302260578077,0.28585123272306423,0.23633651230720965,0.18901923236394536
2018-02-09,0.26988316609583796,0.26988316609583796,1.0,1.0,NEUTRAL,1.0,0.8384664002253485,0.9915075663190024,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.9568328857422,0.2886117003851312,0.6784363797490902,0.27501347732274345,0.2886117003851312,0.2457479032113965,0.19062691908072887
2018-02-12,0.265435386204126,0.265435386204126,1.0,1.0,REWARD,1.0,0.8186027328767597,0.9882844766919839,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,150.5823211669922,0.3077648162027344,0.6425910279429075,0.2130996725541287,0.3077648162027344,0.2795964250116786,0.19953908623145833
2018-02-13,0.26659818104508803,0.26659818104508803,1.0,1.0,NEUTRAL,1.0,0.8280075560637923,0.9913738792208665,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.3595428466797,0.29891065961843044,0.658021970035613,0.24516976998515216,0.29891065961843044,0.26300378175360584,0.19291578864281161
2018-02-14,0.26589900187323856,0.26589900187323856,1.0,1.0,REWARD,1.0,0.826008256494281,0.9914650841336156,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.19358825683594,0.30386878227617675,0.6482079577776766,0.22491207180500988,0.30386878227617675,0.2672331694039419,0.20398597651487158
2018-02-15,0.2673363200210692,0.2673363200210692,1.0,1.0,REWARD,1.0,0.8313401341740153,0.9919212687285526,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,157.05599975585938,0.29707627140115067,0.661304132037599,0.2521467899264202,0.29707627140115067,0.2572038423549959,0.19357309631743327
2018-02-16,0.27080225553032206,0.27080225553032206,1.0,1.0,REWARD,1.0,0.8413663265150493,0.9915307085711498,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.3546142578125,0.28850574884152264,0.6786718854489427,0.27851374790639827,0.28850574884152264,0.2403842900697568,0.19259621318232228
2018-02-19,0.27177884745304803,0.27177884745304803,1.0,1.0,REWARD,1.0,0.8398480022086243,0.9891637062283378,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.3546142578125,0.2887377052902359,0.679719917534611,0.2856378680491925,0.2887377052902359,0.24161149899897605,0.18401292766159555
2018-02-20,0.2721657231075484,0.2721657231075484,1.0,1.0,NEUTRAL,1.0,0.8427008343386596,0.9900263051863196,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.6674346923828,0.28670654299175397,0.6832669932143789,0.28726002734287404,0.28670654299175397,0.2376020000492113,0.1884314296161607
2018-02-21,0.27233197788617247,0.27233197788617247,1.0,1.0,REWARD,1.0,0.84157914319252,0.9891750947074244,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.221923828125,0.2886667039018703,0.6798890743652584,0.2875656150617867,0.2886667039018703,0.23844047355123366,0.18532720748510934
2018-02-22,0.27273820924376885,0.27273820924376885,1.0,1.0,NEUTRAL,1.0,0.844340506004768,0.989957366189592,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.20298767089844,0.287389421148539,0.6819799848068939,0.2885409115175436,0.287389421148539,0.23431429416486005,0.18975537316905738
2018-02-23,0.27157135449398706,0.27157135449398706,1.0,1.0,REWARD,1.0,0.844472906244328,0.9919021238050831,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.39715576171875,0.2866253394787578,0.6822234952108513,0.28177151675035234,0.2866253394787578,0.23560390039501589,0.19599924337587407
2018-02-26,0.27089861701309165,0.27089861701309165,1.0,1.0,NEUTRAL,1.0,0.8412401443624219,0.9913095046494922,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,161.51083374023438,0.2926375935026317,0.6705810143732749,0.27549615426447505,0.2926375935026317,0.23903160360056858,0.19283464863232475
2018-02-27,0.2728961146495768,0.2728961146495768,1.0,1.0,REWARD,1.0,0.8425323242667805,0.9887640905714266,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.5108642578125,0.28974521938583647,0.6780248385311497,0.2891004963405863,0.28974521938583647,0.2360567671390166,0.18509751713456063
2018-02-28,0.27355705900017335,0.27355705900017335,1.0,1.0,REWARD,1.0,0.8445836377717874,0.9887696627204411,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,158.48728942871094,0.2880528755565034,0.6814435596300639,0.29237128623502096,0.2880528755565034,0.23293895156293273,0.18663688664554295
2018-03-01,0.27374761528964664,0.27374761528964664,1.0,1.0,NEUTRAL,1.0,0.8456882559612005,0.9890374388010016,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,155.899658203125,0.2857952463261986,0.6858005478935363,0.2941774563714625,0.2857952463261986,0.2319257075063229,0.18810158979601604
2018-03-02,0.2703168267154149,0.2703168267154149,1.0,1.0,NEUTRAL,1.0,0.8392920503565635,0.991235802969312,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,157.33090209960938,0.2959250291503158,0.6640632488905203,0.27021115868954776,0.2959250291503158,0.24151554171564515,0.19234827044449132
2018-03-05,0.2687133679068076,0.2687133679068076,1.0,1.0,NEUTRAL,1.0,0.8322875386502895,0.990171644760019,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.07492065429688,0.30402466205911105,0.6486091068500061,0.2552476638343047,0.30402466205911105,0.2516338272475779,0.18909384685900638
2018-03-06,0.2703686818912079,0.26704341747262794,0.987701,0.984187,PENALTY,1.0,0.8384026322894895,0.9906879178660709,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.74790954589844,0.2976908889470839,0.6608927475923085,0.26970058811132985,0.2976908889470839,0.24220007035875413,0.19040845258283223
2018-03-07,0.27243509386121517,0.27243509386121517,1.0,1.0,NEUTRAL,1.0,0.843970017498324,0.9902521561139247,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,160.1175079345703,0.2978183430242989,0.6609924266825125,0.27757230375901665,0.2978183430242989,0.23154541536414133,0.19306393785254328
2018-03-08,0.271894825550283,0.2478487190734415,0.911561,0.886293,PENALTY,1.0,0.8401386150822447,0.989128339956528,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,160.9989776611328,0.3026261813409348,0.6521054491113584,0.2732451257793064,0.3026261813409348,0.23624836322924025,0.18788032965051857
2018-03-09,0.2720634425096193,0.2720634425096193,1.0,1.0,NEUTRAL,1.0,0.8422029360272416,0.9899320732019401,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,164.12684631347656,0.30157719766392066,0.653702393697206,0.27322143480999356,0.30157719766392066,0.23333626865430476,0.19186509887178105
2018-03-12,0.2728315112611056,0.2728315112611056,1.0,1.0,NEUTRAL,1.0,0.8411482363969217,0.9881467050620936,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,164.9988555908203,0.3039018557775477,0.6502145198792721,0.276897004090842,0.3039018557775477,0.2333191774345497,0.18588196269706064
2018-03-13,0.2726280853647057,0.2726280853647057,1.0,1.0,NEUTRAL,1.0,0.8425311312497736,0.9891943126282866,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,162.75245666503906,0.30361116287043427,0.6501415444878225,0.2744278072203231,0.30361116287043427,0.23157123194510654,0.19038979796413613
2018-03-14,0.2721844375527578,0.2721844375527578,1.0,1.0,NEUTRAL,1.0,0.8438962288737132,0.9906168698847105,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,162.72409057617188,0.30319375943398097,0.6500704679963892,0.2698715314671805,0.30319375943398097,0.2302641502489578,0.19667055884988086
2018-03-15,0.27119285768520884,0.2677812515355289,0.98742,0.983826,PENALTY,1.0,0.8410109053367494,0.9907152602909453,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,162.58189392089844,0.3073844482125965,0.6416700780166474,0.26092399747591166,0.3073844482125965,0.23446893408646755,0.19722262022502432
2018-03-16,0.2711553227254777,0.26945761924989353,0.993739,0.99195,PENALTY,1.0,0.8405774603489731,0.9905501956323545,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,162.09849548339844,0.3076793907679507,0.641187221180292,0.260907155176473,0.3076793907679507,0.23504667817165764,0.1963667758839188
2018-03-19,0.27153851862260886,0.27153851862260886,1.0,1.0,NEUTRAL,1.0,0.8379694431063841,0.9885697056070474,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,158.63998413085938,0.3086015641332013,0.6405837017214423,0.2661795194916305,0.3086015641332013,0.23805355950748747,0.18716535686768074
2018-03-20,0.2705974624750469,0.2705974624750469,1.0,1.0,NEUTRAL,1.0,0.8380282387515922,0.990122046003518,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.16209411621094,0.3127260353599961,0.6314600239899196,0.2522943722109976,0.3127260353599961,0.23820752236551546,0.19677207006349087
2018-03-21,0.2705933766071828,0.2705933766071828,1.0,1.0,NEUTRAL,1.0,0.8420900577615804,0.9922439204293062,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,158.4690704345703,0.3079644913211366,0.6395566424858422,0.2512636171802213,0.3079644913211366,0.2339903885400943,0.20678150295854783
2018-03-22,0.2713400254900227,0.2713400254900227,1.0,1.0,NEUTRAL,1.0,0.8404490507761174,0.9901851661806129,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.55767822265625,0.3079220156978333,0.6409369061660452,0.26236299340302116,0.3079220156978333,0.23489674195705085,0.1948182489420947
2018-03-23,0.2686317234700414,0.2686317234700414,1.0,1.0,NEUTRAL,1.0,0.83068864505249,0.9894623721494766,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,150.48484802246094,0.3172284904056878,0.6229972472954002,0.23255931468659946,0.3172284904056878,0.2514781272619062,0.19873406764580648
2018-03-26,0.26836550883765803,0.26836550883765803,1.0,1.0,NEUTRAL,1.0,0.8246153621414533,0.9866771814954772,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,156.07662963867188,0.3240281327380249,0.6113752916140953,0.21979726424117935,0.3240281327380249,0.26032745268836893,0.1958471503324268
2018-03-27,0.26846704094343454,0.26846704094343454,1.0,1.0,NEUTRAL,1.0,0.8273884005878454,0.9879854712929637,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.02597045898438,0.322057926951665,0.6144306504904684,0.2216784290586948,0.322057926951665,0.25637729736797615,0.19988634662166405
2018-03-28,0.26840938034238604,0.26840938034238604,1.0,1.0,NEUTRAL,1.0,0.8239646885482748,0.9862583455095163,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,149.28863525390625,0.3253554794687778,0.6090369606992423,0.21617039527642265,0.3253554794687778,0.2613527134724163,0.1971214117823833
2018-03-29,0.26832531838244866,0.26832531838244866,1.0,1.0,NEUTRAL,1.0,0.8196581588888281,0.9840897261916268,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,152.02281188964844,0.32825470269804446,0.6047185438938241,0.20991496619791128,0.32825470269804446,0.2681232228032791,0.19370710830076512
2018-03-30,0.26907361000892543,0.26907361000892543,1.0,1.0,REWARD,1.0,0.8199042380000908,0.9829942899415649,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,152.02281188964844,0.332772720108382,0.5965313688016621,0.20324400591792677,0.332772720108382,0.26656590895933674,0.19741736501435458
2018-04-02,0.26805365567204176,0.26805365567204176,1.0,1.0,NEUTRAL,1.0,0.8203946517427428,0.9849314453231306,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,147.63674926757812,0.32585540869426044,0.6089326243703637,0.20320143892869577,0.32585540869426044,0.26921430292684917,0.20172884945019465
2018-04-03,0.2681295064626221,0.2681295064626221,1.0,1.0,NEUTRAL,1.0,0.8195729796562746,0.9843655637292175,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,149.29812622070312,0.3271249132838255,0.6067763253974586,0.20891889012497467,0.3271249132838255,0.26899609557680026,0.1949601010143995
2018-04-04,0.2687778263702999,0.2687778263702999,1.0,1.0,REWARD,1.0,0.8309125111461434,0.9893421688743087,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,151.6525421142578,0.3197147097092422,0.618186392939942,0.2260232411570888,0.3197147097092422,0.25095125304229193,0.2033107960913771
2018-04-05,0.2686837020349892,0.2686837020349892,1.0,1.0,REWARD,1.0,0.8276207704403074,0.9877546325008356,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,152.51651000976562,0.321713795024099,0.6152297427787108,0.2279755710130227,0.321713795024099,0.2551125565852679,0.19519807737761036
2018-04-06,0.2713795985906032,0.2713795985906032,1.0,1.0,NEUTRAL,1.0,0.8409979109341486,0.9904071694462527,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,148.7000274658203,0.30739913483240433,0.641836517431105,0.26254929898562845,0.30739913483240433,0.2342123645292788,0.19583920165268842
2018-04-09,0.27016334439678963,0.27016334439678963,1.0,1.0,REWARD,1.0,0.8332991070464117,0.9883452150849306,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,149.7443389892578,0.31583264436953895,0.6264055552359701,0.2501973536189865,0.31583264436953895,0.2448856071347131,0.18908439487676143
2018-04-10,0.27090848210013957,0.27090848210013957,1.0,1.0,REWARD,1.0,0.8355969619827837,0.9883449694153681,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,153.04812622070312,0.3124506405762981,0.6330891427291615,0.2589856294154862,0.3124506405762981,0.2412821381712974,0.18728159183691837
2018-04-11,0.2736853774789803,0.2736853774789803,1.0,1.0,REWARD,1.0,0.8437803047254709,0.9881464822619264,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,152.16526794433594,0.3060376243571208,0.6460162695184517,0.27715070708599915,0.3060376243571208,0.22782222876465485,0.18898943979222516
2018-04-12,0.2742389465786493,0.2742389465786493,1.0,1.0,NEUTRAL,1.0,0.8454117449078208,0.9881074342255987,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,153.9975128173828,0.30684565355637994,0.6444613683521981,0.2777619825600843,0.30684565355637994,0.22459726794876145,0.19079509593477434
2018-04-13,0.27525826156378536,0.27525826156378536,1.0,1.0,REWARD,1.0,0.8465590144613222,0.987073931165442,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,QQQ,153.20001220703125,0.30790043865849026,0.6430538650940045,0.2814233160662512,0.30790043865849026,0.2215475372241759,0.18912870805108256
