date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,daily_price_return,return_l4,return_base
2020-04-02,0.4690001274813866,0.4999963722374997,0.7945950636631378,0.6212499071407649,0.38031575798898415,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,179.6434326171875,0.02029494935838949,0.012284732270370767,0.010147401053938517
2020-04-03,0.4690001274813866,0.4999963722374997,0.5562346945229586,0.5913451354521042,0.33454186102813094,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,177.09376525878906,-0.014192933864894841,-0.006656487791970569,-0.0070964154438541765
2020-04-06,0.4690001274813866,0.4999963722374997,0.629546557055173,0.7014931343684462,0.47788024519360855,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,189.75509643554688,0.07149507018643875,0.03353119703173046,0.0357472757260848
2020-04-07,0.4690001274813866,0.4999963722374997,1.7156782994086595,0.6686513915306994,0.44367693395819124,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,189.67779541015625,-0.0004073725915281212,-0.0001910577973591117,-0.00020368481791304942
2020-04-08,0.4690001274813866,0.4999963722374997,0.6191322386860671,0.5049154810643998,0.03503256144083254,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,CASH,193.70509338378906,0.021232311167072915,0.009957956644081665,0.01061607855775421
2020-04-09,0.4690001274813866,0.4999963722374997,1.4034188846813516,0.5271710575277654,0.1339558054224467,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,True,CASH,193.9851531982422,0.0014458051131274186,0.0006780827823699998,0.0007228973115261371
2020-04-10,1.15125975203694,0.4999963722374997,1.3918275918363474,0.5279908968048471,0.13688356798369986,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QLD,193.9851531982422,0.0,0.0,0.0
2020-04-13,1.15125975203694,0.4999963722374997,0.7096916778670683,0.5369770729847785,0.1678420228857913,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,True,QLD,196.08087158203125,0.010803498872139716,0.012437633432670932,0.0054017102435417776
2020-04-14,1.15125975203694,0.45600565187145037,0.9171706314211149,0.5160265503209269,0.08919679531536709,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QLD,204.608642578125,0.04349109083047975,0.050069542445314155,0.021745387639891464
2020-04-15,0.8523610022415106,0.45600565187145037,0.8705999750025463,0.5018729450248067,0.015272695582629269,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,202.2617950439453,-0.011469933550258493,-0.013204872854950773,-0.005230354525507843
2020-04-16,0.8523610022415106,0.45600565187145037,1.2807776942803513,0.5048129807622026,0.0337141785756811,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,True,QQQ,205.95108032226562,0.018240148998572625,0.015547191681457849,0.008317611034326492
2020-04-17,0.8523610022415106,0.45600565187145037,1.416341336168117,0.5338596720433398,0.15670484759317263,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,207.92124938964844,0.009566199236731077,0.008153855169062073,0.0043622409188777255
2020-04-20,0.8523610022415106,0.45600565187145037,0.7242510751369652,0.5243074517966867,0.12237141132937858,BUST,RECOVERY,BUST,BUST,DEPLOY_PAUSE,False,QQQ,205.4585418701172,-0.011844424399913511,-0.010095725452484083,-0.005401124469524673
2020-04-21,0.8523610022415106,0.45600565187145037,1.0877177407698235,0.8076465678375068,0.502805076370981,RECOVERY,RECOVERY,RECOVERY,BUST,DEPLOY_PAUSE,False,QQQ,197.87721252441406,-0.03689955782172227,-0.031451744087191764,-0.01682640691826274
2020-04-22,0.8523610022415106,0.45600565187145037,1.462538284658765,0.8282901712698909,0.5014719205205939,RECOVERY,RECOVERY,RECOVERY,BUST,DEPLOY_PAUSE,False,QQQ,203.74916076660156,0.029674706689447827,0.025293562735040607,0.013531833968015746
2020-04-23,0.8523610022415106,0.45600565187145037,2.0120149778931213,0.835266195670455,0.5113004669568496,RECOVERY,RECOVERY,RECOVERY,BUST,DEPLOY_PAUSE,False,QQQ,203.3144989013672,-0.002133318555026076,-0.0018183575416624372,-0.0009728053183341263
