date,variant,shadow_state,prob_RECOVERY,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,entropy,effective_entropy,orthogonal_confidence,fdas_triggered,w_base,m_entropy,m_fdas,w_final_raw,w_final
2018-01-01,orthogonal_consensus,MID_CYCLE,0.01203399430721457,0.9526722253408548,0.01009705086124697,0.0251967294906838,0.17206412274018043,0.16039793993986756,0.37667426327028203,False,1.0,1.0,1.0,1.0,1.0
2018-01-03,orthogonal_consensus,MID_CYCLE,0.016350932128219815,0.9677401986261708,0.004901701470380082,0.01100716777522921,0.12601548256893744,0.11510908727116156,0.480822544598812,False,1.0,1.0,1.0,1.0,1.0
2018-01-04,orthogonal_consensus,MID_CYCLE,0.03697075496261303,0.9433043052289292,0.006043834314436119,0.013681105494021613,0.19228600693979908,0.17387606907179728,0.5319026289418503,False,1.0,1.0,1.0,1.0,1.0
2018-01-05,orthogonal_consensus,MID_CYCLE,0.1356490223149899,0.8301766592987233,0.010597185674981262,0.0235771327113054,0.4054230497653973,0.3663765750176633,0.5350580334175854,False,1.0,1.0,1.0,1.0,1.0
2018-01-08,orthogonal_consensus,MID_CYCLE,0.17959067054513653,0.780075837527995,0.012635537295839385,0.027697954631029118,0.4736961991712639,0.4290705802112485,0.5233736427844622,False,1.0,1.0,1.0,1.0,1.0
2018-01-09,orthogonal_consensus,MID_CYCLE,0.17448616454909727,0.7839922548898741,0.013125505119401764,0.028396075441626794,0.47135342448448403,0.428968680815727,0.49956314291615506,False,1.0,1.0,1.0,1.0,1.0
2018-01-10,orthogonal_consensus,MID_CYCLE,0.07369139121648002,0.8929770734735676,0.010731178945295962,0.022600356364656536,0.30842635380148703,0.28355232772144995,0.4480454801437842,False,1.0,1.0,1.0,1.0,1.0
2018-01-11,orthogonal_consensus,MID_CYCLE,0.026786159822674106,0.9548834650748711,0.0057904233485471645,0.012539951753907558,0.16286986833900452,0.14921156350674,0.46589017394193255,False,1.0,1.0,1.0,1.0,1.0
2018-01-15,orthogonal_consensus,MID_CYCLE,0.04029517176337858,0.9273464174259864,0.010492568695104473,0.02186584211553046,0.2385942103449589,0.22137562750418563,0.4009267174653917,False,1.0,1.0,1.0,1.0,1.0
2018-01-17,orthogonal_consensus,MID_CYCLE,0.08850408120213188,0.8528249707914484,0.019346721085682094,0.039324226920737636,0.39958621552627205,0.37414825678049857,0.35367084133757676,False,1.0,1.0,1.0,1.0,1.0
2018-01-18,orthogonal_consensus,MID_CYCLE,0.1716926419859356,0.7467259778202573,0.027017684676053772,0.05456369551775337,0.5603988408288322,0.5264505820082286,0.33654858674100707,False,1.0,1.0,1.0,1.0,1.0
2018-01-22,orthogonal_consensus,MID_CYCLE,0.06100454238431042,0.9052995892793017,0.011033148903502195,0.02266271943288555,0.28582302338536525,0.2665087527374892,0.3754123874571166,False,1.0,1.0,1.0,1.0,1.0
2018-01-23,orthogonal_consensus,MID_CYCLE,0.04825308761775506,0.9277940944613561,0.007825837856145332,0.016126980064743484,0.23106307068434154,0.21441957722000318,0.4001671591475285,False,1.0,1.0,1.0,1.0,1.0
