date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,1.0,1.0,3.2973402199327118,0.9520435106514168,0.3034475167130848,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.02990014556862885,1.7332823713371928,0.8860805207203177,0.02990014556862885,0.08396398934327123,5.5344367782110184e-05
2018-01-02,1.0,1.0,1.6380482129634522,0.6275765103017379,0.4942289993210051,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.03442348428770872,1.5218002767201824,0.2344904279203858,0.03442348428770872,0.7310790026998515,7.0850920540195795e-06
2018-01-03,1.0,1.0,2.3105956158671916,0.9309058092765234,0.39526102514933437,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.04633026216772956,1.6193502435720049,0.8339939273129682,0.04633026216772956,0.11965953223643465,1.6278282867557498e-05
2018-01-04,1.0,0.33587407569498506,0.45528919767106524,0.5844001846860346,0.39951809401830723,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.029988254784076157,1.6347613224044621,0.1508048761177408,0.029988254784076157,0.8192047521116141,2.11698656889522e-06
2018-01-05,1.0,0.33587407569498506,2.113607051668376,0.8782077108442186,0.6091097126135083,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.47320556640625,0.1291297827048159,1.2561569424255923,0.6788970980500185,0.1291297827048159,0.191939407565558,3.371167960759579e-05
2018-01-08,1.0,0.33587407569498506,0.4934859548002119,0.8359482300517586,0.733060126873484,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0703582763672,0.23358148339184232,0.925161809089051,0.5316851795103242,0.23358148339184232,0.23468134496609375,5.1992131739664675e-05
2018-01-09,1.0,0.33587407569498506,1.6110767163511945,0.9000155677584425,0.618349144740843,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,0.24415429127468147,1.0086031984949648,0.6533193713575486,0.24415429127468147,0.10234367953899702,0.00018265782877288972
2018-01-10,1.0,0.33587407569498506,0.44526967903308357,0.882046725981335,0.6685528707932423,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,0.28856424961108307,0.8695281528268541,0.5906429485610115,0.28856424961108307,0.120532840465398,0.00025996136250732035
2018-01-11,0.09694153271418895,0.33587407569498506,0.17356285344295558,0.936070705169586,0.4201357060607519,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.07723994959049375,1.5427772674712752,0.8257653240208598,0.07723994959049375,0.09696796258529987,2.6763803346595885e-05
2018-01-12,0.09694153271418895,0.33587407569498506,0.3015108308627956,0.8778095072107244,0.6109356851522603,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.130580055916199,1.2514766933758774,0.6772465309632779,0.130580055916199,0.19215303819681356,2.0374923709517457e-05
2018-01-15,0.09694153271418895,0.33587407569498506,0.4944322323933978,0.9399537467096291,0.4535369006302506,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.90914916992188,0.13308499793515913,1.3959225554268984,0.7999427037571507,0.13308499793515913,0.06687747255684703,9.482575084315873e-05
2018-01-16,0.09694153271418895,0.33587407569498506,0.38178474647561095,0.9366764585977009,0.4808367345668089,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.46368408203125,0.16353566377288342,1.3040151830728774,0.7749760498752783,0.16353566377288342,0.06127539547151032,0.00021289088032788687
2018-01-17,0.09694153271418895,0.33587407569498506,2.042197650984945,0.9016407124794696,0.6131447876413844,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.1412811279297,0.24306048178153336,1.014960249764661,0.6573433659431415,0.24306048178153336,0.09951134398626046,8.480828906481941e-05
2018-01-18,0.09694153271418895,0.33587407569498506,1.9283274667129682,0.9276310690087672,0.5285632202111493,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.16978454589844,0.26885251105921726,1.0168695864336446,0.6934718652496461,0.26885251105921726,0.03727665191417145,0.00039897177696512296
2018-01-19,0.09694153271418895,0.33587407569498506,0.7865686540789273,0.9233655672507769,0.5449150648475782,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.66259765625,0.256011334133907,1.0363658188458147,0.6930061250493511,0.256011334133907,0.050884033340192904,9.85074765488959e-05
