date,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-15,0.3962790871403962,0.3962790871403962,1.0,1.0,NEUTRAL,0.34167210091649247,0.9044942364080716,0.5952972379459549,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,155.90914916992188,0.35387228944711835,0.7758259436340765,0.5965708805488618,0.35387228944711835,0.04947831450484438,7.85154991754397e-05
2018-01-16,0.39221166027804644,0.39221166027804644,1.0,1.0,NEUTRAL,0.34167210091649247,0.8985595350496824,0.5979908336994003,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,155.4636993408203,0.3999558191483305,0.6721009756704236,0.5569604970755575,0.3999558191483305,0.04292944916377125,0.00015423461234081353
2018-01-17,0.3597772436964449,0.35942142400242916,0.999011,0.998728,PENALTY,0.34167210091649247,0.8705540466582684,0.6374149650699108,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,157.141357421875,0.4905069115884208,0.46307870290128006,0.4467257879179159,0.4905069115884208,0.06270216845568974,6.513203797364169e-05
2018-01-18,0.40840428986527877,0.3946692451928196,0.966369,0.956761,PENALTY,0.34167210091649247,0.9022875861353447,0.5717946583357644,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,157.16976928710938,0.42137793707508364,0.6394800414703593,0.5513169296653584,0.42137793707508364,0.026945566292657475,0.0003595669669006033
2018-01-19,0.4005929203139724,0.4005929203139724,1.0,1.0,NEUTRAL,0.34167210091649247,0.9007877589458964,0.5845251488846221,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,157.66262817382812,0.40834576519767085,0.660934760671408,0.5564599850514722,0.40834576519767085,0.035104188316092154,9.006143476487917e-05
2018-01-22,0.3937935859114995,0.3743307317214095,0.950576,0.936455,PENALTY,0.34167210091649247,0.8963506981215242,0.593311842870994,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,159.3498077392578,0.42269915698434274,0.6252658183478955,0.5390064021831672,0.42269915698434274,0.03823152427476029,6.291655772974792e-05
2018-01-23,0.37194645111547275,0.37194645111547275,1.0,1.0,NEUTRAL,0.34167210091649247,0.8601635928235425,0.604758068406302,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,160.6672821044922,0.5728030193673467,0.3268681469723517,0.3765824730488565,0.5728030193673467,0.05056209010227969,5.2417481517126576e-05
2018-01-24,0.3827641510385501,0.3827641510385501,1.0,1.0,NEUTRAL,0.34167210091649247,0.8702076803320922,0.5924520169398041,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,159.62464904785156,0.5514477618424107,0.3703558709939325,0.409431088270663,0.5514477618424107,0.039024803813530594,9.634607339571431e-05
2018-01-25,0.44067503698782445,0.4251037845558597,0.964665,0.954569,PENALTY,0.34167210091649247,0.8010358583202709,0.43107582597736716,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.56773376464844,0.8173646968402319,0.05085543225418532,0.11162738151741988,0.8173646968402319,0.07098665745986256,2.1264182485586106e-05
2018-01-26,0.41188863866873193,0.4016540297750913,0.975152,0.968052,PENALTY,0.34167210091649247,0.8394655369204993,0.5136083831925012,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.0131378173828,0.7114632358578951,0.14800114378189888,0.2518208903816742,0.7114632358578951,0.036522338806607824,0.00019353495382282813
2018-01-29,0.5024711810447468,0.5024711810447468,1.0,1.0,NEUTRAL,0.34167210091649247,0.8045907844077137,0.3396071800392666,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,161.22645568847656,0.8695319911085782,0.026501160225070004,0.08733833663303989,0.8695319911085782,0.04302630766068147,0.00010336459770050218
2018-01-30,0.42684537186782845,0.42684537186782845,1.0,1.0,NEUTRAL,0.34167210091649247,0.8350020973898573,0.4840331423393525,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.89955139160156,0.7425547204064173,0.11761647982459748,0.22415984145628035,0.7425547204064173,0.03302583723764919,0.00025960089965313597
2018-01-31,0.3973543762339725,0.3973543762339725,1.0,1.0,NEUTRAL,0.34167210091649247,0.8911895983611652,0.5826530803164826,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.56300354003906,0.46874208771158415,0.5341816925504025,0.5010372158681939,0.46874208771158415,0.030140089564233627,8.06068559883247e-05
2018-02-01,0.39450407577765273,0.39450407577765273,1.0,1.0,NEUTRAL,0.34167210091649247,0.8662061479291125,0.5673351033263061,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.19813537597656,0.592001558596831,0.3095844128175872,0.3770573465830404,0.592001558596831,0.030812749722556917,0.00012834509757166828
2018-02-02,0.4012715180125109,0.4012715180125109,1.0,1.0,NEUTRAL,0.34167210091649247,0.8469446752614158,0.5388444868230788,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,156.02284240722656,0.6735349440340064,0.19185106958016107,0.2896965810161355,0.6735349440340064,0.03670863904461464,5.9835905243489434e-05
2018-02-05,0.41163821974492404,0.41163821974492404,1.0,1.0,NEUTRAL,0.34167210091649247,0.9041989785080575,0.5676316740789616,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,149.8714599609375,0.4122704326640466,0.6608230821362944,0.5609668969933465,0.4122704326640466,0.026705336655656563,5.733368695038498e-05
2018-02-06,0.47822875775276796,0.47822875775276796,1.0,1.0,NEUTRAL,0.34167210091649247,0.9373874467299889,0.4854722936011584,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,153.8428497314453,0.25184847258937176,1.0838882202448972,0.7235725217432385,0.25184847258937176,0.02450126553145971,7.774013593003596e-05
2018-02-07,0.3673724589117997,0.3673724589117997,1.0,1.0,NEUTRAL,0.34167210091649247,0.8865607268896469,0.6354879900609635,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,151.85244750976562,0.4069248996688807,0.6353661327810259,0.5286890990904972,0.4069248996688807,0.06415482216773197,0.00023117907289012162
2018-02-08,0.5180396267780524,0.5180396267780524,1.0,1.0,NEUTRAL,0.34167210091649247,0.9484676792939661,0.4362680764289029,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,145.44505310058594,0.2130541495494621,1.2108309206277896,0.7689132743616863,0.2130541495494621,0.017874580675044494,0.00015799541380713333
2018-02-09,0.38781723446087907,0.38781723446087907,1.0,1.0,NEUTRAL,0.34167210091649247,0.9003997001753502,0.6075943293305099,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,147.9568328857422,0.36433147070933314,0.7454435395057601,0.5818102495748892,0.36433147070933314,0.05353305609060136,0.00032522362517616987
2018-02-12,0.3702108662215733,0.3702108662215733,1.0,1.0,REWARD,0.34167210091649247,0.7095794096743467,0.46930845281207384,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,150.5823211669922,0.6889698482209977,0.19008366583455946,0.004362761753544427,0.6889698482209977,0.3054889328066658,0.0011784572187920847
2018-02-13,0.338959178407635,0.338959178407635,1.0,1.0,NEUTRAL,0.34167210091649247,0.7662572552524964,0.5883586460038591,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,151.3595428466797,0.6983308007644543,0.13917771081833627,0.1128165059116767,0.6983308007644543,0.18826975654499947,0.0005829367788695698
2018-02-14,0.3968863918011985,0.3968863918011985,1.0,1.0,REWARD,0.34167210091649247,0.7416517740968176,0.45100793194457334,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,154.19358825683594,0.7671307066751576,0.09889794815746901,0.01951486123143288,0.7671307066751576,0.21042921296248654,0.002925219130923076
2018-02-15,0.33533845701153264,0.33533845701153264,1.0,1.0,REWARD,0.34167210091649247,0.7964201594300555,0.6239558986120143,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,157.05599975585938,0.6688650440181412,0.1655485796886415,0.19070313832592453,0.6688650440181412,0.13975002255318275,0.0006817951027514363
2018-02-16,0.4262517777973403,0.4262517777973403,1.0,1.0,REWARD,0.34167210091649247,0.9182346976858687,0.5535785487269752,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,False,CASH,156.3546142578125,0.3255501391303988,0.8664076675503387,0.6406322219939491,0.3255501391303988,0.033395063959361274,0.00042257491629084495
2018-02-19,0.4672497128606909,0.4672497128606909,1.0,1.0,REWARD,0.34167210091649247,0.9341166764808427,0.4997044923040632,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.3546142578125,0.2574823264295319,1.0615008028323023,0.7136804385528805,0.2574823264295319,0.028784302891682833,5.2932125904723246e-05
2018-02-20,0.5023125931343551,0.5023125931343551,1.0,1.0,NEUTRAL,0.34167210091649247,0.94444430637503,0.455440139752777,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.6674346923828,0.225622716392625,1.1676242888174697,0.7533443223618294,0.225622716392625,0.020890744118332638,0.00014221712721300674
2018-02-21,0.49146318232878716,0.49146318232878716,1.0,1.0,REWARD,0.49146318232878716,0.9412386873847853,0.4687386391824524,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.221923828125,0.23984034484483802,1.1236773938281244,0.7384904303969231,0.23984034484483802,0.02160027687011837,6.894788812057772e-05
2018-02-22,0.5174451243089279,0.5174451243089279,1.0,1.0,NEUTRAL,0.49146318232878716,0.9481225907856903,0.4368338691401503,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,156.20298767089844,0.2206539852709032,1.1907664237522593,0.7636393375242678,0.2206539852709032,0.015528799801020001,0.00017787740380899403
2018-02-23,0.4701090461920691,0.4701090461920691,1.0,1.0,REWARD,0.49146318232878716,0.9350723414992237,0.49604127031131073,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,159.39715576171875,0.26971171642393726,1.0343255865093837,0.7074709763457517,0.26971171642393726,0.02211174323169993,0.0007055639986111022
2018-02-26,0.4057957030720469,0.4057957030720469,1.0,1.0,NEUTRAL,0.49146318232878716,0.9040980052865827,0.5778627911631232,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,161.51083374023438,0.40024907112166125,0.6827779197054196,0.567508307306409,0.40024907112166125,0.031794071077130115,0.00044855049479959814
2018-02-27,0.5047165241619687,0.5047165241619687,1.0,1.0,REWARD,0.49146318232878716,0.9446509819787915,0.45215403902784496,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,159.5108642578125,0.2335877436458393,1.148798761900686,0.7490744765757885,0.2335877436458393,0.017275412116463232,6.236766190897844e-05
2018-02-28,0.5387050950967714,0.5387050950967714,1.0,1.0,REWARD,0.49146318232878716,0.953024294220513,0.4115086405272563,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,158.48728942871094,0.2041030428809515,1.2474586522528217,0.7834888232789238,0.2041030428809515,0.012326517645515227,8.161619460951328e-05
2018-03-01,0.5485717933126653,0.5485717933126653,1.0,1.0,NEUTRAL,0.49146318232878716,0.9552354596245048,0.4000879746813698,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.899658203125,0.19635138245866754,1.2740581157109467,0.7925186021713041,0.19635138245866754,0.011012109034607196,0.0001179063354210463
2018-03-02,0.3799464270998303,0.3799464270998303,1.0,1.0,NEUTRAL,0.49146318232878716,0.8736834528314715,0.6006573277833037,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.33090209960938,0.5310115541890744,0.4048838304286229,0.42814342928127574,0.5310115541890744,0.0403312299727977,0.0005137865568521422
2018-03-05,0.3862444487893222,0.3862444487893222,1.0,1.0,NEUTRAL,0.49146318232878716,0.8116641632943609,0.535684359247334,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.07492065429688,0.7363778005820399,0.10906206084402541,0.1811397547008788,0.7363778005820399,0.08218086843489902,0.00030157628218228016
2018-03-06,0.37530883058368325,0.3706929072763345,0.987701,0.984187,PENALTY,0.49146318232878716,0.8719382298383916,0.6080738495638313,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.74790954589844,0.5285041163380361,0.40601398338872235,0.42626015138981205,0.5285041163380361,0.044807533535360516,0.0004281987367913268
2018-03-07,0.4203151173196905,0.4203151173196905,1.0,1.0,NEUTRAL,0.49146318232878716,0.9046515445921101,0.5529454264281687,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.1175079345703,0.43392599834974477,0.6212431243039045,0.5481835907243164,0.43392599834974477,0.017253828050891474,0.0006365828750472681
2018-03-08,0.3980928644350707,0.36288592959729743,0.911561,0.886293,PENALTY,0.49146318232878716,0.8808900693271671,0.5729284884997792,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.9989776611328,0.5304132170808425,0.4176440417796208,0.44322764142032345,0.5304132170808425,0.026105335677579885,0.0002538058212541817
2018-03-09,0.402902991980706,0.402902991980706,1.0,1.0,NEUTRAL,0.49146318232878716,0.8862902753532268,0.5686733823118357,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.12684631347656,0.5128442690336983,0.4532501088674641,0.4641412463996336,0.5128442690336983,0.022403865494500595,0.0006106190721674447
2018-03-12,0.4092941980618418,0.4092941980618418,1.0,1.0,NEUTRAL,0.49146318232878716,0.8924143062190838,0.5622877127235704,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.9988555908203,0.4874944937252125,0.5052605987925285,0.49212836985707575,0.4874944937252125,0.020207514462741494,0.0001696219549702352
2018-03-13,0.4076525605757427,0.4076525605757427,1.0,1.0,NEUTRAL,0.49146318232878716,0.8884363820149057,0.5619641981695952,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.75245666503906,0.5091301788107763,0.46300004969192265,0.4708115925586931,0.5091301788107763,0.01957234180998704,0.0004858868205436377
2018-03-14,0.40233636272955436,0.40233636272955436,1.0,1.0,NEUTRAL,0.49146318232878716,0.8787209396503094,0.5635014701196784,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.72409057617188,0.5558999122770893,0.3756118665988994,0.4218556770610339,0.5558999122770893,0.020539198267434073,0.0017052123944426537
2018-03-15,0.4089138339233519,0.4037696978925961,0.98742,0.983826,PENALTY,0.49146318232878716,0.8452232273704492,0.5237677714002387,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.58189392089844,0.6967967162564924,0.16577535755609218,0.26993147466572354,0.6967967162564924,0.03124101714338466,0.002030791934399434
2018-03-16,0.4060508347598283,0.403508550483397,0.993739,0.99195,PENALTY,0.49146318232878716,0.8446302195586298,0.5283297556405704,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,162.09849548339844,0.6940852605679909,0.16793682852591746,0.27060904112527623,0.6940852605679909,0.0334721635974088,0.0018335347093240439
2018-03-19,0.3907429186118906,0.3907429186118906,1.0,1.0,NEUTRAL,0.49146318232878716,0.8539672858319449,0.5639805379081678,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,158.63998413085938,0.6344140615737451,0.24199230723599083,0.3269057871489906,0.6344140615737451,0.03836319496838758,0.0003169563088766756
2018-03-20,0.4444283119798114,0.4444283119798114,1.0,1.0,NEUTRAL,0.49146318232878716,0.8186596495972779,0.4406565317543946,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,159.16209411621094,0.8019860645077278,0.06464510577854858,0.15376649099995351,0.8019860645077278,0.042279803250680655,0.001967641241637985
2018-03-21,0.4227966004511715,0.4227966004511715,1.0,1.0,NEUTRAL,0.49146318232878716,0.8267731572458307,0.48376388655151364,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,158.4690704345703,0.7767862468824577,0.08222081950026673,0.17572561092264669,0.7767862468824577,0.037697345995278825,0.009790796199616758
2018-03-22,0.39639132203176275,0.39639132203176275,1.0,1.0,NEUTRAL,0.49146318232878716,0.8499266389270647,0.5502064711067648,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,154.55767822265625,0.6624408594525854,0.2055062621228118,0.30049686969659245,0.6624408594525854,0.035485693779167486,0.00157657707165472
2018-03-23,0.4747454445494816,0.4747454445494816,1.0,1.0,NEUTRAL,0.49146318232878716,0.7775513490449788,0.35589189808708643,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,150.48484802246094,0.8612586754525019,0.030681406486255624,0.03525557785427518,0.8612586754525019,0.1009091508897386,0.002576595803484302
2018-03-26,0.48637844063992636,0.48637844063992636,1.0,1.0,NEUTRAL,0.49146318232878716,0.7624204986932129,0.32425381384825025,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,156.07662963867188,0.8575624498147629,0.037893807481997326,0.008777079880435882,0.8575624498147629,0.13238843062385758,0.0012720396809435157
2018-03-27,0.49467870491130533,0.49467870491130533,1.0,1.0,NEUTRAL,0.49146318232878716,0.7682091093711567,0.317503638059296,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,151.02597045898438,0.8691631731079015,0.030822296100242123,0.011772138668640096,0.8691631731079015,0.11644120804934792,0.0026234801741104137
2018-03-28,0.4875325947648181,0.4875325947648181,1.0,1.0,NEUTRAL,0.49146318232878716,0.7608187235730891,0.3210270376377493,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,149.28863525390625,0.8562958747852706,0.03922621984365303,0.006028439282232849,0.8562958747852706,0.13614945010517757,0.001526235827319097
2018-03-29,0.4620934283044135,0.4620934283044135,1.0,1.0,NEUTRAL,0.49146318232878716,0.749170171152086,0.34855444316834644,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,152.02281188964844,0.8245630779342157,0.0603658722542209,0.0026790112824659463,0.8245630779342157,0.17198834056567133,0.0007695702176470998
2018-03-30,0.48584215623132176,0.48584215623132176,1.0,1.0,REWARD,0.49146318232878716,0.7555737881806525,0.31854248823828724,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,152.02281188964844,0.8473630294542684,0.04585160825441505,0.0011634728316433098,0.8473630294542684,0.15016825949983775,0.0013052382142504741
2018-04-02,0.42431536136324405,0.42431536136324405,1.0,1.0,NEUTRAL,0.49146318232878716,0.7365301366621212,0.3978038241507331,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,147.63674926757812,0.7800031386656745,0.09486884687715091,0.0014277285921364387,0.7800031386656745,0.21554358146493807,0.0030255512772509145
2018-04-03,0.43032939880467813,0.43032939880467813,1.0,1.0,NEUTRAL,0.49146318232878716,0.7381961187722416,0.38928137404893765,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,149.29812622070312,0.7870874423616051,0.08901846720596232,0.002826386048475318,0.7870874423616051,0.2089916831907157,0.0010944883992038256
2018-04-04,0.4740793792159926,0.4740793792159926,1.0,1.0,REWARD,0.49146318232878716,0.7734803538470613,0.35311800293728773,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,151.6525421142578,0.8607934318747246,0.03203987282436494,0.023788313253209233,0.8607934318747246,0.1098379754420008,0.005580279430065383
2018-04-05,0.4581804983103005,0.4581804983103005,1.0,1.0,REWARD,0.49146318232878716,0.7665090149530427,0.371193352779177,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,152.51651000976562,0.8423030970556977,0.042531410543827995,0.02573132178115426,0.8423030970556977,0.13037820625355448,0.001587374909593649
2018-04-06,0.37762814272528705,0.37762814272528705,1.0,1.0,NEUTRAL,0.49146318232878716,0.8626330709600116,0.5958903702759906,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,148.7000274658203,0.5857340613922822,0.31095322095536576,0.3710230278773817,0.5857340613922822,0.040907346390942574,0.0023355643393935194
2018-04-09,0.39843102818994497,0.39843102818994497,1.0,1.0,REWARD,0.49146318232878716,0.8078591945921088,0.5098869290393516,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,149.7443389892578,0.7608505055307805,0.0886997740269018,0.158414185406863,0.7608505055307805,0.08007372534661825,0.0006615837157383829
2018-04-10,0.3726019919692017,0.3726019919692017,1.0,1.0,REWARD,0.49146318232878716,0.8367031255642755,0.5835402186445594,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,153.04812622070312,0.6586933671979844,0.1975584757555747,0.2776190283550988,0.6586933671979844,0.06321160240136545,0.0004760020455513622
2018-04-11,0.43073451949259983,0.43073451949259983,1.0,1.0,REWARD,0.49146318232878716,0.9137363152569185,0.542489473603308,MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,152.16526794433594,0.38726143160585036,0.7291671173405004,0.594477888750259,0.38726143160585036,0.01772911064383429,0.0005315690000563811
