date,target_beta,raw_target_beta,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2019-01-11,0.3144133759444759,0.5289719715834097,0.2290260752406897,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,153.59429931640625,0.9034277199062365,0.018652225429740637,7.226737589005688e-11,0.09657132155207188,0.9034277199062365,9.584694241871679e-07
2019-01-14,0.3144133759444759,0.6399027286946997,0.4988539248814154,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,152.23699951171875,0.5337277719000513,0.43475412558156445,7.258312997392718e-10,0.4662020269756213,0.5337277719000513,7.0200398496107e-05
2019-01-15,0.3144133759444759,0.5534380688114976,0.3380109208788881,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,155.20965576171875,0.8218771738678133,0.0634540325191965,5.2203513160299535e-11,0.1781187562086471,0.8218771738678133,4.069871336158866e-06
2019-01-16,0.3144133759444759,0.5351566896866373,0.2606310364354248,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,155.1810302734375,0.8828135873169602,0.02746471229369458,1.8986735620854416e-10,0.11718385968066605,0.8828135873169602,2.552812506378325e-06
2019-01-17,0.3144133759444759,0.6063164164773982,0.4691294675371706,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,156.4044647216797,0.6456349018959217,0.25113297301630794,1.4197970921112672e-08,0.3543421365508391,0.6456349018959217,2.2947355268306526e-05
2019-01-18,0.3144133759444759,0.6579945834277291,0.49934685712544025,LATE_CYCLE,BUST,LATE_CYCLE,BUST,DEPLOY_PAUSE,False,CASH,157.9529571533203,0.47340100974162763,0.554560716455994,5.877975942500585e-08,0.5265493494977279,0.47340100974162763,4.9581980885009255e-05
2019-01-21,0.3144133759444759,0.571434045121581,0.39612152425995173,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,157.9529571533203,0.7619131799195641,0.11335781617061738,9.859604651283052e-07,0.23805982776877982,0.7619131799195641,2.600635119092966e-05
2019-01-22,0.3144133759444759,0.6194259674529015,0.48632298324961737,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,154.7891082763672,0.6021566705704141,0.3163646919455351,1.967117379652419e-06,0.39759944497704036,0.6021566705704141,0.0002419173351658427
2019-01-23,0.3144133759444759,0.6061991506393599,0.46933777017125555,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,154.9897918701172,0.6460892828167479,0.2504443953593517,7.947898007644733e-08,0.35382423907564403,0.6460892828167479,8.63986286279031e-05
2019-01-24,0.3144133759444759,0.5782676256801569,0.4142431748990342,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,155.9934539794922,0.7391383128174537,0.13608176474015948,9.901927744598987e-08,0.2608312557581438,0.7391383128174537,3.033240512507232e-05
2019-01-25,0.3144133759444759,0.6826747580155682,0.4856092737409445,LATE_CYCLE,BUST,LATE_CYCLE,BUST,DEPLOY_PAUSE,False,CASH,157.85733032226562,0.3915431207009092,0.7398812166549681,5.237469434110122e-07,0.6079977239639732,0.3915431207009092,0.0004586315881742105
2019-01-28,0.3144133759444759,0.6495486252332369,0.509652064094693,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,155.90744018554688,0.503561334467761,0.49086628606642674,8.333337527985687e-06,0.49437913584117926,0.503561334467761,0.0020511963535318404
2019-01-29,0.3144133759444759,0.6002050553056492,0.47229280771067983,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,154.4354248046875,0.6696886820636929,0.21579032090204683,1.4169941296866387e-06,0.32660531252240665,0.6696886820636929,0.0037045884197706587
2019-01-30,0.3144133759444759,0.5387029330951322,0.2778700652115887,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,158.36395263671875,0.8711047485585854,0.03319837255506305,1.183287619527089e-06,0.12878033146984877,0.8711047485585854,0.0001137366839462442
2019-01-31,0.3144133759444759,0.5619102425964242,0.36999534125616634,BUST,BUST,BUST,BUST,DEPLOY_SLOW,False,CASH,160.73440551757812,0.7943439016457593,0.08429663332534013,4.669198527569537e-06,0.20494316498755866,0.7943439016457593,0.0007082641681545331
2019-02-01,0.4017018748706098,0.5218633553465578,0.18877345309383525,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,160.05577087402344,0.9272623827792936,0.010561057819819095,2.117344195450864e-06,0.07259667750482157,0.9272623827792936,0.0001388223716893528
2019-02-04,0.4017018748706098,0.5092744998276667,0.09980956499302245,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,162.04396057128906,0.9691986697071032,0.0018900130898873119,2.208076260860468e-05,0.030680300906035327,0.9691986697071032,9.894862425290562e-05
2019-02-05,0.4017018748706098,0.5655896606025862,0.3813135655575601,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,163.47772216796875,0.7818564139734633,0.09493993245964993,0.0001416599073503975,0.21760775007533628,0.7818564139734633,0.00039417604385008826
2019-02-06,0.4017018748706098,0.6281616010797277,0.5031773569947415,BUST,BUST,BUST,BUST,DEPLOY_PAUSE,False,CASH,162.99024963378906,0.5745856295990827,0.3600426766442982,0.0013965401525892346,0.42315789048521274,0.5745856295990827,0.0008599397631154028
2019-02-07,0.4017018748706098,0.7267072876560794,0.42991142335593135,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.8013153076172,0.24869487019230266,1.1210298129690346,0.0026765027140296326,0.7460271331904537,0.24869487019230266,0.002601493903214063
2019-02-08,0.4017018748706098,0.6343527154304769,0.4981342344457321,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,161.1167449951172,0.5524745992477622,0.40025558792674065,6.32066732938166e-05,0.44718734784512165,0.5524745992477622,0.00027484623382234357
2019-02-11,0.4017018748706098,0.6953316824863979,0.47802418002379315,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,160.96385192871094,0.35097144147185266,0.8397419407246451,0.00010762288947596164,0.6469156344718098,0.35097144147185266,0.0020053011668615694
2019-02-12,0.4017018748706098,0.7116551772656619,0.45218957880983623,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,163.3439178466797,0.29707013578592656,0.9844646136998043,0.00028101565541448106,0.7002487989908028,0.29707013578592656,0.002400049567856224
2019-02-13,0.4017018748706098,0.7039927907811757,0.471041437331073,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,163.4585723876953,0.3228000161841581,0.9125332952590786,0.0020481993484712862,0.6737412652449412,0.3228000161841581,0.0014105192224294402
2019-02-14,0.4017018748706098,0.6483920449707883,0.5145713748563188,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,163.6593017578125,0.5075963971668062,0.481798971229581,0.002862155117697192,0.48921300405786156,0.5075963971668062,0.0003284436576351946
2019-02-15,0.4017018748706098,0.6652385799422049,0.5072895307418163,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.3475341796875,0.45077684633574955,0.6009919684193183,0.001585383963496842,0.5471225795333191,0.45077684633574955,0.0005151901674345007
2019-02-18,0.4017018748706098,0.7267960241007493,0.4544020952232657,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.3475341796875,0.2528009986180347,1.1004197920602132,0.006509803266017888,0.736241321339427,0.2528009986180347,0.0044478767765204
2019-02-19,0.4017018748706098,0.6702204423792483,0.5177164801579913,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.67251586914062,0.4364512270629723,0.6291431435336692,0.00463158997177464,0.5581522079526363,0.4364512270629723,0.0007649750126167115
2019-02-20,0.4017018748706098,0.7013586258147464,0.49746543364261736,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.64382934570312,0.33534025227184483,0.8718335440515933,0.00712462665757675,0.655749200521297,0.33534025227184483,0.0017859205492813926
2019-02-21,0.4017018748706098,0.7939705817818198,0.5312849361446713,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,164.04165649414062,0.12803623906376074,1.3517997539507345,0.00606805389858224,0.7620028979668853,0.12803623906376074,0.10389280907077177
2019-02-22,0.4017018748706098,0.7305980585425582,0.4899051431879952,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,165.2555389404297,0.24888660961033016,1.0918654123236586,0.022480418795097573,0.7260731127057801,0.24888660961033016,0.0025598588887922684
2019-02-25,0.4017018748706098,0.7610731567420177,0.5644655043180172,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,165.85775756835938,0.19937628734742835,1.1724682463500073,0.013861925809954061,0.7263829275617663,0.19937628734742835,0.060378859280851294
2019-02-26,0.4017018748706098,0.7663264082500256,0.31345061085723214,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,166.02984619140625,0.12053009755972166,1.526599250697736,0.01024517874898699,0.8677700511308086,0.12053009755972166,0.0014546725604826377
2019-02-27,0.4017018748706098,0.7766680885054497,0.28572741918072975,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,165.9246368408203,0.09131122254650084,1.6230720140459274,0.006820743327874634,0.8928770121128743,0.09131122254650084,0.00899102201275013
2019-02-28,0.4017018748706098,0.7328615152301015,0.45799233019799207,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,165.5423583984375,0.23620529379756636,1.1391538216291108,0.01832659210552743,0.7452754976026871,0.23620529379756636,0.00019261649421927423
2019-03-01,0.4017018748706098,0.7758581440380022,0.33745952580889327,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,166.68930053710938,0.10139458221521333,1.561775627733218,0.029025141351705336,0.8680086416589973,0.10139458221521333,0.0015716347740840392
2019-03-04,0.4017018748706098,0.7947992634841725,0.34700888125707646,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,166.7179412841797,0.06191648197413177,1.645332534520963,0.06279320275534746,0.872571756852712,0.06191648197413177,0.002718558417808668
2019-03-05,0.4017018748706098,0.7697935221788905,0.4149444064943284,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,166.84228515625,0.13200282082554246,1.430125028034728,0.04605509393048491,0.8213309197757852,0.13200282082554246,0.0006111654681874425
2019-03-06,0.4017018748706098,0.7609317481707664,0.42561353295925675,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,165.89601135253906,0.1557806027738177,1.3638746990079116,0.0378076523704126,0.8060637497596727,0.1557806027738177,0.0003479950960970577
2019-03-07,0.4017018748706098,0.747604407450316,0.4068377582421307,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,163.86001586914062,0.18598508308367365,1.298416739913626,0.01644938169234977,0.7971986817674833,0.18598508308367365,0.00036685345649335846
2019-03-08,0.4017018748706098,0.7400872823829786,0.3834073599177207,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,163.6115264892578,0.2026550085625022,1.265020747489429,0.0034397661249474685,0.7932524528900845,0.2026550085625022,0.0006527724224657647
2019-03-11,0.4017018748706098,0.755911797981633,0.3342963539572001,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,167.0143280029297,0.15229743235998364,1.4276281078221467,0.0010230479121996988,0.8420247927038561,0.15229743235998364,0.004654727023960483
2019-03-12,0.4017018748706098,0.7337253630001613,0.40414184547690396,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,167.9319305419922,0.2240588643308231,1.1977631227886782,0.0030069867666807867,0.7717953990822557,0.2240588643308231,0.0011387498202404128
2019-03-13,0.4017018748706098,0.7490687492317945,0.3720908290202323,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,169.1936492919922,0.1759928706269934,1.3446879659308837,0.0057123703936178384,0.8158809711754924,0.1759928706269934,0.00241378780389633
2019-03-14,0.4017018748706098,0.7306547810611785,0.45778949345055864,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,168.9069061279297,0.24224070707922837,1.1239747814035603,0.016128802410815116,0.7412930481673431,0.24224070707922837,0.00033744234261342903
2019-03-15,0.4017018748706098,0.7641060781197232,0.38143022379671504,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.47445678710938,0.13852277037152894,1.437581100590258,0.027362479844766814,0.8334800389096091,0.13852277037152894,0.0006347108740950522
2019-03-18,0.4017018748706098,0.7851265916703617,0.3050070232213753,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.88046264648438,0.07488258555734942,1.655935810141857,0.016807279625607685,0.8942104301088932,0.07488258555734942,0.01409970470814974
2019-03-19,0.4017018748706098,0.7792085476254799,0.3088661905213034,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,171.45501708984375,0.08816221746151408,1.6146856414937452,0.02498662837490344,0.8846515302004044,0.08816221746151408,0.0021996239631780355
2019-03-20,0.4017018748706098,0.7817399841225776,0.34742975140243615,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,172.1348876953125,0.08996275294013716,1.581734622716431,0.041567497407515586,0.8670853812419616,0.08996275294013716,0.00138436841038564
2019-03-21,0.4017018748706098,0.7788761480286882,0.30157489611026017,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,174.8257293701172,0.08760602303172292,1.621570217456958,0.021441387419172543,0.8880536647012027,0.08760602303172292,0.0028989248479017915
2019-03-22,0.4017018748706098,0.7874390037974579,0.3150478699357072,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.98580932617188,0.0707464461889331,1.6524673668234533,0.039023547585182554,0.8873692457688798,0.0707464461889331,0.0028607604570045314
2019-03-25,0.4017018748706098,0.735427025873135,0.42813330377270326,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.66030883789062,0.22321323705894566,1.1887456733524169,0.011467189396173458,0.7649943765062679,0.22321323705894566,0.00032519703861304586
2019-03-26,0.4017018748706098,0.7564608374727694,0.3485666333904641,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,171.45501708984375,0.15306730699910978,1.4195870927489604,0.002980938323997024,0.8380022816512169,0.15306730699910978,0.005949473025676235
2019-03-27,0.4017018748706098,0.7250648679113487,0.5747487834832525,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.3538055419922,0.2879800383852035,0.9536830750223179,0.0186501099529546,0.6676069935407793,0.2879800383852035,0.025762858121062594
2019-03-28,0.4017018748706098,0.6436105205506425,0.5616974376031822,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.74642944335938,0.5351651470095505,0.4142665643194557,0.018491124282494078,0.4448042627179261,0.5351651470095505,0.001539465990029292
2019-03-29,0.4017018748706098,0.6387783009653409,0.5680546701824543,BUST,BUST,BUST,LATE_CYCLE,DEPLOY_SLOW,False,CASH,172.03912353515625,0.554023729998836,0.37752449877966926,0.02184651178969703,0.42207603285462614,0.554023729998836,0.0020537253568408734
2019-04-01,0.4017018748706098,0.7048797722330324,0.601540342050838,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,174.31814575195312,0.35015943009526546,0.788753284986639,0.03787730135533144,0.6041227985809173,0.35015943009526546,0.007840469968485798
2019-04-02,0.4017018748706098,0.7359561077084024,0.7107495834241814,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,174.9789276123047,0.31124852286457017,0.7899530278166124,0.14393194647148733,0.5430052797523561,0.31124852286457017,0.001814250911586382
2019-04-03,0.4017018748706098,0.7678033227652752,0.6525401681850223,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,175.98439025878906,0.20418904294316279,1.0789927636617807,0.13637266463106149,0.6534866166857366,0.20418904294316279,0.005951675740039157
2019-04-04,0.4017018748706098,0.7967282853663018,0.6930772272634134,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,175.91738891601562,0.1648638152966856,1.1155001005628935,0.22384334368766415,0.6065636369564016,0.1648638152966856,0.004729204059248659
2019-04-05,0.4017018748706098,0.8053525661910523,0.6738836515821828,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,176.82704162597656,0.13616255723865542,1.1997983101990066,0.21670209733877213,0.6375989657729241,0.13616255723865542,0.009536379649648378
2019-04-08,0.4017018748706098,0.8036350635364924,0.7396178167752736,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.277099609375,0.1870044362804815,1.0141361260771748,0.29647104297850524,0.5150505679912273,0.1870044362804815,0.001473952749785937
2019-04-09,0.4017018748706098,0.823388342504366,0.7323225922749294,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,176.65469360351562,0.1552597915178419,1.0799669752632972,0.34727282656909214,0.495761666426732,0.1552597915178419,0.001705715486333947
2019-04-10,0.4017018748706098,0.8273495942279872,0.7219013833466659,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.60272216796875,0.09881196689138078,1.2722579919470955,0.18809936665984078,0.6485109632373341,0.09881196689138078,0.06457770321144428
2019-04-11,0.4017018748706098,0.8246417242413953,0.731241887877143,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.18133544921875,0.14523145022190992,1.1084550757931777,0.3337633792804728,0.516143558991372,0.14523145022190992,0.004861611506245314
2019-04-12,0.4017018748706098,0.8714802784499209,0.6989693556626586,MID_CYCLE,BUST,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.9474334716797,0.08833326430477408,1.2409635504595846,0.4780486095385206,0.42571634004454223,0.08833326430477408,0.007901786112163236
2019-04-15,0.4017018748706098,0.9218314320793644,0.5571009938007083,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,177.97621154785156,0.05853773635316188,1.4294900943726945,0.6950099200982867,0.24514978032969956,0.05853773635316188,0.0013025632188519403
2019-04-16,0.4017018748706098,0.9052444373800487,0.6808197040944043,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,178.58901977539062,0.05025824909151283,1.3468198323617229,0.5592807985339405,0.36224177770549837,0.05025824909151283,0.028219174669048223
2019-04-17,0.4017018748706098,0.9274974490336972,0.5646793996908747,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,179.21144104003906,0.03863181637440272,1.462475949117376,0.6819321858845608,0.27043414184401676,0.03863181637440272,0.009001855897019633
2019-04-18,0.4017018748706098,0.9208796540280064,0.5781418136190909,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,179.44125366210938,0.04705229764360913,1.4307640676671867,0.6661078361119642,0.2809272792487722,0.04705229764360913,0.005912586995654373
2019-04-19,0.4017018748706098,0.8986961806033937,0.6399189718222882,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,179.44125366210938,0.07265457421250504,1.3223837646515961,0.5962338626653897,0.32695896200854746,0.07265457421250504,0.004152601113557812
2019-04-22,0.4017018748706098,0.8934368122182951,0.6467266647789269,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,179.94876098632812,0.0925789033724307,1.2792086850551274,0.6037429933882608,0.3021384880647346,0.0925789033724307,0.001539615174573863
2019-04-23,0.4017018748706098,0.9001415931903388,0.6356783413475179,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,182.2373809814453,0.0853740335057435,1.3084895343797234,0.6239403128017766,0.2874665180867915,0.0853740335057435,0.003219135605688394
2019-04-24,0.4017018748706098,0.9034688418727119,0.6275635910030161,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,181.66287231445312,0.0893547342320285,1.3144234376609145,0.6457006552751359,0.2611608402018577,0.0893547342320285,0.003783770290977884
2019-04-25,0.4017018748706098,0.8790873500841189,0.758125190945674,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,182.4001922607422,0.1250635012559142,1.1540656383622963,0.5427801341299981,0.3053217858311098,0.1250635012559142,0.02683457878297796
2019-04-26,0.4017018748706098,0.8552429387785591,0.7384663011132478,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,182.5629730224609,0.20081756251315175,1.0080843020833767,0.5640405691748906,0.22620822265353593,0.20081756251315175,0.008933645658421622
2019-04-29,0.4017018748706098,0.813781011652447,0.7949414880047568,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,182.91734313964844,0.23730888161243938,0.871199570638221,0.416469562219815,0.34062234386035994,0.23730888161243938,0.005599212307385747
2019-04-30,0.4017018748706098,0.8624102340641386,0.7126552038471379,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,181.5000457763672,0.131879474941602,1.140372160983415,0.5078491289890531,0.3589238935733168,0.131879474941602,0.0013475024960282334
2019-05-01,0.4017018748706098,0.8708203584535902,0.6755821170494948,MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,180.9159393310547,0.08599058328956975,1.2527688856735932,0.4805518084951301,0.4317670357438498,0.08599058328956975,0.001690572471450321
2019-05-02,0.4017018748706098,0.7908769051002673,0.25197140573975835,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,180.13070678710938,0.05198921697382775,1.73963942782796,0.029701737974515894,0.9165313030599489,0.05198921697382775,0.0017777419917075746
2019-05-03,0.4017018748706098,0.7860150124551248,0.27101637202087575,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,183.0034942626953,0.06621436064481484,1.6910514526471943,0.02882388786529935,0.9045799412381875,0.06621436064481484,0.00038181025169821013
2019-05-06,0.4017018748706098,0.7911631606677929,0.25208166255239395,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,181.88311767578125,0.05153620503073851,1.7393523986764872,0.03162313062017217,0.9158426775058226,0.05153620503073851,0.0009979868432667097
2019-05-07,0.4017018748706098,0.7813459314233986,0.25190552545235206,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,178.34005737304688,0.0735514863895802,1.6861460644822122,0.01608914498691577,0.9097142074805392,0.0735514863895802,0.0006451611429648973
2019-05-08,0.4017018748706098,0.7782343774120202,0.23689694319486107,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.88999938964844,0.07873711294053519,1.6811891238960537,0.008160285442646806,0.912357754264647,0.07873711294053519,0.0007448473521709844
2019-05-09,0.4017018748706098,0.7739016724148056,0.271058922181339,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,176.9324188232422,0.09467283162084555,1.6189745678219725,0.010943989360401205,0.8940007655888236,0.09467283162084555,0.00038241342992968074
2019-05-10,0.4017018748706098,0.772259668975699,0.24768013466621736,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.15264892578125,0.09557710705805524,1.6287966578311384,0.0025955862848029408,0.9004483605366255,0.09557710705805524,0.0013789461205163593
2019-05-13,0.4017018748706098,0.7521266193450942,0.33139788284725086,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,171.00498962402344,0.16129653230856272,1.4027023306309665,0.0022771956191122633,0.8362258056928569,0.16129653230856272,0.00020046637946819444
2019-05-14,0.4017018748706098,0.7612130901325374,0.28991135957854647,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,172.8818359375,0.13106230060382537,1.5069540147541691,0.0001329743574656516,0.8671207735647359,0.13106230060382537,0.0016839514739729262
2019-05-15,0.4017018748706098,0.7606623868394807,0.28930422411086465,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,175.3236541748047,0.13224240418679056,1.5037959263531193,0.00047439313205040174,0.866482437784133,0.13224240418679056,0.000800764897026
2019-05-16,0.4017018748706098,0.751888718712993,0.3247022241110504,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,177.08560180664062,0.1612850273772521,1.4052037898006176,0.00026848020852695675,0.8377113894660105,0.1612850273772521,0.0007351029482105166
2019-05-17,0.4017018748706098,0.7709505500675297,0.2501430861989904,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,175.27577209472656,0.09951599667705759,1.616177301069077,0.0012417918094360144,0.8973855758176409,0.09951599667705759,0.0018566356958655164
2019-05-20,0.4017018748706098,0.7577660724294737,0.30605592262851944,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,172.3168182373047,0.14230963783304293,1.4679047554786608,0.0012983934426083943,0.8557276850881324,0.14230963783304293,0.0006642836362162815
2019-05-21,0.4017018748706098,0.7648822885139683,0.27917438901765396,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,174.11709594726562,0.11943951131313404,1.545752745677033,0.0014321894502381427,0.8777026191770919,0.11943951131313404,0.0014256800595359562
2019-05-22,0.4017018748706098,0.7484332038121411,0.3551115089462481,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,173.34149169921875,0.17494100480392138,1.3542081092496,0.004067025970795395,0.8206516356947556,0.17494100480392138,0.0003403335305276057
2019-05-23,0.4017018748706098,0.7353657824427359,0.39381007843904553,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.68898010253906,0.21773605584119451,1.219011199969379,0.002489303884774794,0.7791455122135665,0.21773605584119451,0.0006291280604641898
2019-05-24,0.4017018748706098,0.6515070791195426,0.5045580729931926,LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,False,CASH,170.60279846191406,0.49573640781458983,0.5077525615261033,0.00013566954169391793,0.5034583641251134,0.49573640781458983,0.0006695585186028702
