date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,1.0,1.0,3.2808314224723887,0.9499414796207605,0.31247824228855386,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.031030631298096717,1.7231132227467898,0.8812023797958151,0.031030631298096717,0.0877151550170484,5.183388903980854e-05
2018-01-02,1.0,1.0,1.6271318138922897,0.6233941696478281,0.4875852659332657,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.03463881733688645,1.529646400861479,0.22599732892370827,0.03463881733688645,0.7393574204312251,6.433308180082179e-06
2018-01-03,1.0,1.0,2.301857387525332,0.9273853024988071,0.4068420478857731,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.047571697691736,1.6056688139955302,0.8262092660677561,0.047571697691736,0.12620376931149407,1.5266929013789856e-05
2018-01-04,1.0,0.33929151761836346,0.4516529702810067,0.5797327953230085,0.38643136902643144,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.029111491482831455,1.6498464296933182,0.1419964126697504,0.029111491482831455,0.8288901932752784,1.9025721397353218e-06
2018-01-05,1.0,0.33929151761836346,2.0987870361021757,0.8720499664636844,0.6206414926962701,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.47320556640625,0.12994159417027548,1.2422737010153988,0.6660966128050797,0.12994159417027548,0.2039298233412083,3.1969683436437236e-05
2018-01-08,1.0,0.33929151761836346,0.48953359135385943,0.829253062346657,0.7404854161447,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0703582763672,0.23340812093267616,0.9179775267829235,0.5184020763227436,0.23340812093267616,0.24814048956877643,4.9313175803779575e-05
2018-01-09,1.0,0.33929151761836346,1.603923390936797,0.8960194177496577,0.6292727182277882,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,0.24705827485395052,0.993052832152539,0.6435936927643282,0.24705827485395052,0.10917288419620724,0.00017514818551402233
2018-01-10,1.0,0.33929151761836346,0.4430555766727062,0.8776607508522868,0.6784753165122619,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,0.2916079371134314,0.8546922777063282,0.5800578400566152,0.2916079371134314,0.12808514001337054,0.00024908281658285903
2018-01-11,0.09493276721594844,0.33929151761836346,0.17294305635596072,0.9327279743675944,0.4326595242597738,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.07941867591585895,1.5267885823977094,0.8177741333830352,0.07941867591585895,0.10278168253224068,2.550816886520992e-05
2018-01-12,0.09493276721594844,0.33929151761836346,0.29965757407320914,0.8724139914856454,0.6227116590565619,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.13331734164203343,1.2338600290310453,0.6648144126535676,0.13331734164203343,0.20184894126064648,1.930444375256006e-05
2018-01-15,0.09493276721594844,0.33929151761836346,0.49294590598218097,0.9371281257498184,0.4658602105197965,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.90914916992188,0.13722856535754435,1.3763602303130829,0.7918099798975592,0.13722856535754435,0.0708705110886038,9.094365629261395e-05
2018-01-16,0.09493276721594844,0.33929151761836346,0.3806306459202089,0.9338449708783017,0.493060582533596,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,155.46368408203125,0.16887332975482147,1.2819116545541345,0.766120631418272,0.16887332975482147,0.06480161175570787,0.0002044270711986754
2018-01-17,0.09493276721594844,0.33929151761836346,2.0335301757066393,0.8978139777941366,0.624535137842413,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,157.1412811279297,0.2501633462842314,0.9897217330084636,0.6454327625803834,0.2501633462842314,0.10432290343759272,8.09876977924314e-05
