date,expected_target_beta,expected_deployment_state,rolling_drawdown,available_new_cash,erp,capitulation_score,tactical_stress_score,five_day_return,twenty_day_return
1999-06-21 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,47.89946365356445,,0,60,0.11625419276826321,0.0725472208199549
1999-06-22 04:00:00+00:00,1.0,DEPLOY_BASE,0.03016973522280031,46.454349517822266,,0,10,0.06666666082722728,0.06731350214054665
1999-06-23 04:00:00+00:00,1.0,DEPLOY_BASE,0.014878123039619884,47.18680953979492,,0,10,0.030551970116194926,0.1208463701299467
1999-06-24 04:00:00+00:00,1.0,DEPLOY_BASE,0.034440014089849647,46.24980545043945,,0,10,-0.0009978396072121143,0.06877059077253067
1999-06-25 04:00:00+00:00,1.0,DEPLOY_BASE,0.03567992404287257,46.19041442871094,,0,10,-0.006810850935994761,0.06837563852185324
1999-06-28 04:00:00+00:00,1.0,DEPLOY_BASE,0.012811712637469053,47.285789489746094,,0,10,-0.012811712637469053,0.07597611543339178
1999-06-29 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,47.93244171142578,,0,10,0.0318181657680181,0.11547863517679224
1999-06-30 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,48.6714973449707,,0,10,0.03146404301659067,0.1138627181204539
1999-07-01 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,49.00141906738281,,0,10,0.05949459873711138,0.13756104058083896
1999-07-02 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,49.62167739868164,,0,10,0.07428517393509049,0.1177166076575642
1999-07-06 04:00:00+00:00,1.0,DEPLOY_BASE,0.006382752185669971,49.304954528808594,,0,10,0.04270130753554091,0.08794374643945635
1999-07-07 04:00:00+00:00,1.0,DEPLOY_BASE,0.004786583666621214,49.384159088134766,,0,10,0.030286739520781314,0.11768230921261424
1999-07-08 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,50.04401397705078,,0,10,0.028199597443079316,0.11398353659261473
1999-07-09 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,50.5455207824707,,0,10,0.031511367312945904,0.13818718706242206
1999-07-12 04:00:00+00:00,1.0,DEPLOY_BASE,0.00522210788436861,50.28156661987305,,0,10,0.013298406176187383,0.14966826154185386
1999-07-13 04:00:00+00:00,1.0,DEPLOY_BASE,0.00992188422745155,50.04401397705078,,0,10,0.014989557445192592,0.16623102147573876
1999-07-14 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,50.8952522277832,,0,10,0.030598741935680795,0.168636937321472
1999-07-15 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,51.36372375488281,,0,10,0.0263709817209552,0.12177507282956967
1999-07-16 04:00:00+00:00,1.0,DEPLOY_BASE,0.0,51.838829040527344,,0,10,0.025587000352069955,0.1197258388300344
1999-07-19 04:00:00+00:00,1.0,DEPLOY_BASE,0.010182910918183907,51.31095886230469,,0,10,0.020472557074719067,0.10329141230726946
1999-07-20 04:00:00+00:00,1.0,DEPLOY_BASE,0.048370482583350194,49.33135986328125,,0,10,-0.014240546613553784,0.02989378378165286
1999-07-21 04:00:00+00:00,1.0,DEPLOY_BASE,0.04378832720421855,49.56889343261719,,0,10,-0.026060560408068256,0.06704525942398609
1999-07-22 04:00:00+00:00,1.0,DEPLOY_BASE,0.06810043359311246,48.3085823059082,,20,10,-0.05948052877852683,0.023773015744309456
1999-07-23 04:00:00+00:00,1.0,DEPLOY_BASE,0.0667002079145278,48.38116836547851,,20,10,-0.0667002079145278,0.04608371633742303
1999-07-26 04:00:00+00:00,1.0,DEPLOY_FAST,0.08961297167655757,47.193397521972656,,20,10,-0.08024721095900189,0.02171409600166485
1999-07-27 04:00:00+00:00,1.0,DEPLOY_BASE,0.07128273123187623,48.14361572265625,,20,10,-0.02407685788343883,0.018141311420763584
1999-07-28 04:00:00+00:00,1.0,DEPLOY_BASE,0.053080091760847825,49.08721923828125,,20,10,-0.009717267442952204,0.02409177345497504
1999-07-29 04:00:00+00:00,1.0,DEPLOY_BASE,0.07331926926292698,48.03804397583008,,20,10,-0.005600212574340846,-0.01301487325633055
1999-07-30 04:00:00+00:00,1.0,DEPLOY_BASE,0.07790193975556248,47.80048370361328,,20,10,-0.012002286870764434,-0.024508175204438487
1999-08-02 04:00:00+00:00,1.0,DEPLOY_BASE,0.08044763069128669,47.66851806640625,,20,10,0.010067521504727006,-0.0393610098381576
1999-08-03 04:00:00+00:00,1.0,DEPLOY_FAST,0.08643045327486354,47.358375549316406,,20,10,-0.016310369745874964,-0.03948039295634709
1999-08-04 04:00:00+00:00,1.0,DEPLOY_FAST,0.10297818023350536,46.50056076049805,,40,10,-0.05269515197483354,-0.05839115985533794
1999-08-05 04:00:00+00:00,1.0,DEPLOY_FAST,0.08872182531500294,47.239593505859375,,20,10,-0.016621211104524525,-0.0560390793687624
