date,shadow_state,prob_RECOVERY,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,entropy,fdas_triggered,w_base,m_entropy,m_fdas,w_final_raw,w_final
2018-02-12,MID_CYCLE,0.0015059747619537895,0.8337297279110136,0.04963880098719374,0.11512549633983905,0.4034725238033602,False,1.0,1.0,1.0,1.0,1.0
2018-02-13,MID_CYCLE,0.0016111357591203869,0.872257953049734,0.038549517255820585,0.08758139393532502,0.3378499624475272,False,1.0,1.0,1.0,1.0,1.0
2018-02-14,MID_CYCLE,0.0020135377585475873,0.8679083526907395,0.03939451146786559,0.09068359808284725,0.3466345443440408,False,1.0,1.0,1.0,1.0,1.0
2018-02-15,MID_CYCLE,0.0019950462077298367,0.929873581538838,0.02087732014412855,0.04725405210930356,0.22002343160468218,False,1.0,1.0,1.0,1.0,1.0
2018-02-16,MID_CYCLE,0.00222343599964054,0.9141670802766299,0.026021783373704328,0.05758770035002539,0.25604320534147296,False,1.0,1.0,1.0,1.0,1.0
2018-02-19,MID_CYCLE,0.0027099773898715943,0.871561496946984,0.03948511200552694,0.08624341365761744,0.34248605545025385,False,1.0,1.0,1.0,1.0,1.0
2018-02-21,MID_CYCLE,0.0030556569091996686,0.841414610011403,0.048969927401288034,0.10655980567810919,0.3962326297514211,False,1.0,1.0,1.0,1.0,1.0
2018-02-22,MID_CYCLE,0.0024417869666457817,0.8835564922176649,0.03598674819375969,0.07801497262192952,0.3193537455107308,False,1.0,1.0,1.0,1.0,1.0
2018-02-23,MID_CYCLE,0.002628282456244894,0.8891394200885555,0.033859398544239624,0.07437289891096001,0.3087318111449146,False,1.0,1.0,1.0,1.0,1.0
2018-02-26,MID_CYCLE,0.0045938336889524084,0.8914899858495381,0.0323000846404496,0.0716160958210599,0.30788088314412365,False,1.0,1.0,1.0,1.0,1.0
2018-02-27,MID_CYCLE,0.0030887017479193234,0.912554658097535,0.02649224881421287,0.05786439134033283,0.2614468892980428,False,1.0,1.0,1.0,1.0,1.0
2018-02-28,MID_CYCLE,0.008938697511474419,0.8000262845432059,0.06022638057195731,0.13080863737336249,0.47316330412292584,False,1.0,1.0,1.0,1.0,1.0
2018-03-01,MID_CYCLE,0.059096961757823495,0.46551900228532256,0.14987126535913703,0.32551277059771694,0.8460613215982203,False,1.0,0.5098466960044492,1.0,0.5098466960044492,0.5098466960044492
2018-03-02,MID_CYCLE,0.021474426883594536,0.7003493810790113,0.08635332909418726,0.19182286294320666,0.6204808484576367,False,1.0,1.0,1.0,1.0,1.0
2018-03-05,MID_CYCLE,0.022785417480993973,0.8673907523083823,0.033828342024286,0.07599548818633782,0.37507967333351094,False,1.0,1.0,1.0,1.0,1.0
2018-03-06,MID_CYCLE,0.015128915517260607,0.8745694822309843,0.034240567063271776,0.07606103518848326,0.35498215700489116,False,1.0,1.0,1.0,1.0,1.0
2018-03-07,MID_CYCLE,0.00847969532192243,0.9371799347331634,0.016999844651434694,0.037340525293479324,0.21155920719746438,False,1.0,1.0,1.0,1.0,1.0
2018-03-08,MID_CYCLE,0.009767706017275387,0.9630537059633051,0.009215086670722213,0.01796350134869747,0.1420043191174977,False,1.0,1.0,1.0,1.0,1.0
2018-03-12,MID_CYCLE,0.009529184850370409,0.968982805778707,0.007312768076900128,0.014175241294022298,0.123475103375569,False,1.0,1.0,1.0,1.0,1.0
2018-03-13,MID_CYCLE,0.008346461092692084,0.9639564731771146,0.0094025214249431,0.01829454430525021,0.13879463540360817,False,1.0,1.0,1.0,1.0,1.0
2018-03-14,MID_CYCLE,0.008439018887710788,0.9532472201107965,0.01190899932759328,0.02640476167389964,0.1692718682132779,False,1.0,1.0,1.0,1.0,1.0
2018-03-15,MID_CYCLE,0.01718274808592976,0.9129312422988067,0.021610426510691918,0.048275583104571605,0.275679732961508,False,1.0,1.0,1.0,1.0,1.0
2018-03-16,MID_CYCLE,0.008256328983478913,0.9440753543031927,0.014740184207008806,0.03292813250631967,0.19367777485460774,False,1.0,1.0,1.0,1.0,1.0
2018-03-19,MID_CYCLE,0.0053605321340940955,0.9260029988175705,0.021279056930278758,0.04735741211805663,0.23485944071519627,False,1.0,1.0,1.0,1.0,1.0
2018-03-20,MID_CYCLE,0.003636627424448699,0.9212446604428792,0.0231383433046765,0.05198036882799565,0.24297906076918124,False,1.0,1.0,1.0,1.0,1.0
2018-03-21,MID_CYCLE,0.01239082434157575,0.8597707994985967,0.03953068501774589,0.0883076911420817,0.379670618990607,False,1.0,1.0,1.0,1.0,1.0
2018-03-22,MID_CYCLE,0.01842303240361492,0.7354543411449183,0.07630429497185086,0.1698183314796161,0.574907050849529,False,1.0,1.0,1.0,1.0,1.0
2018-03-23,BUST,0.0029934662830906414,0.39009773173530393,0.1857317329689616,0.42117706901264385,0.765696462346748,False,0.3,0.71075884413313,1.0,0.21322765323993897,0.5
2018-03-26,MID_CYCLE,0.0027073959475358233,0.7177652955954275,0.08509889442781286,0.1944284140292239,0.564178831533865,False,1.0,1.0,1.0,1.0,1.0
2018-03-27,MID_CYCLE,0.0029968176781034208,0.5990338105897801,0.12131529541875986,0.2766540763133565,0.6750184487121801,False,1.0,0.9374538782195498,1.0,0.9374538782195498,0.9374538782195498
2018-03-28,MID_CYCLE,0.0032339047372365983,0.5351270006922814,0.14035752354324965,0.32128157102723226,0.71667900315971,False,1.0,0.833302492100725,1.0,0.833302492100725,0.833302492100725
2018-03-29,MID_CYCLE,0.004068510588174675,0.7442430392076005,0.07632420975386664,0.17536424045035798,0.5366027373014607,False,1.0,1.0,1.0,1.0,1.0
2018-03-30,MID_CYCLE,0.004920305292656644,0.6776741261990812,0.09600153884244632,0.22140402966581582,0.612148778731926,False,1.0,1.0,1.0,1.0,1.0
2018-04-03,BUST,0.003264128868497486,0.33992821754629726,0.19917610474181696,0.4576315488433883,0.7679365928301481,False,0.3,0.7051585179246297,1.0,0.2115475553773889,0.5
2018-04-04,MID_CYCLE,0.004223087596294855,0.529623009807369,0.14247108613028928,0.32368281646604685,0.7231106752947051,False,1.0,0.8172233117632374,1.0,0.8172233117632374,0.8172233117632374
2018-04-05,MID_CYCLE,0.004317852923087941,0.5469524740197768,0.1371457013301043,0.3115839717270309,0.7136586429640218,False,1.0,0.8408533925899455,1.0,0.8408533925899455,0.8408533925899455
2018-04-06,BUST,0.003021117873523651,0.21625147121138316,0.24235866683566182,0.5383687440794314,0.7397747899539443,False,0.3,0.7755630251151393,1.0,0.23266890753454178,0.5
2018-04-09,BUST,0.0031646070050186164,0.16820002191233552,0.25557060997761605,0.5730647611050298,0.7110824875219318,False,0.3,0.8472937811951705,1.0,0.25418813435855114,0.5
2018-04-10,BUST,0.007016958517107876,0.39011989116749024,0.18666125039135864,0.4162018999240433,0.7791707796416014,False,0.3,0.6770730508959966,1.0,0.20312191526879897,0.5
2018-04-11,BUST,0.015048845671452905,0.24805339100566703,0.23082826751204627,0.5060694958108338,0.7877499221117025,False,0.3,0.6556251947207439,1.0,0.19668755841622315,0.5
2018-04-12,BUST,0.03510180693228264,0.22764788288199733,0.23153386170920445,0.5057164484765155,0.8209006800402934,False,0.3,0.5727482998992666,1.0,0.17182448996977998,0.5
2018-04-13,BUST,0.052222728311032494,0.21213284971041624,0.23341325444707317,0.5022311675314781,0.8429539294693509,False,0.3,0.5176151763266228,1.0,0.15528455289798684,0.5
2018-04-16,BUST,0.08973910170440882,0.2761146491059717,0.20224047355389024,0.43190577563572924,0.9071206192448443,False,0.3,0.35719845188788923,1.0,0.10715953556636677,0.5
2018-04-17,BUST,0.15464388783972435,0.27775529355569434,0.1821757399891918,0.3854250786153895,0.9537259962328042,False,0.3,0.3,1.0,0.09,0.5
2018-04-18,BUST,0.23267180816736888,0.22404477219705482,0.17526011763354438,0.3680233020020319,0.9720213239455244,False,0.3,0.3,1.0,0.09,0.5
2018-04-20,MID_CYCLE,0.17479378091441364,0.41714728741182167,0.1309695747437866,0.27708935692997827,0.931576449556763,False,1.0,0.3,1.0,0.3,0.5
2018-04-23,MID_CYCLE,0.08490678589579778,0.3731616420954897,0.17393700276350574,0.3679945692452068,0.9012118917725851,False,1.0,0.37197027056853726,1.0,0.37197027056853726,0.5
2018-04-24,MID_CYCLE,0.08255043249229616,0.44466550816814976,0.15116457264882815,0.32161948669072593,0.8776850601862264,False,1.0,0.4307873495344341,1.0,0.4307873495344341,0.5
2018-04-25,MID_CYCLE,0.024860844999093006,0.7004491050872783,0.0872682489890897,0.18742180092453914,0.6260400188809526,False,1.0,1.0,1.0,1.0,1.0
2018-04-26,MID_CYCLE,0.021674038489890992,0.739589719040521,0.07526483861408059,0.1634714038555074,0.5748476963460601,False,1.0,1.0,1.0,1.0,1.0
2018-04-27,MID_CYCLE,0.02663574445649533,0.7283977559518207,0.07762617147706503,0.16734032811461894,0.5950846574019059,False,1.0,1.0,1.0,1.0,1.0
2018-04-30,MID_CYCLE,0.01527526202151385,0.8550554860771992,0.04103760895159987,0.08863164294968714,0.3921159478863509,False,1.0,1.0,1.0,1.0,1.0
