date,actual_regime,actual_regime_probability,predicted_regime,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,LATE_CYCLE,0.13353130793199564,MID_CYCLE,1.2436116852157866,0.6764174475751894,0.13353130793199564,0.18787870440036836,0.002172540092446598
2018-01-02,LATE_CYCLE,0.12049251879336538,BUST,1.254243356737592,0.22238447721243773,0.12049251879336538,0.6567000172196531,0.00042298677454379497
2018-01-03,LATE_CYCLE,0.20138527953244104,MID_CYCLE,0.983076428345665,0.5154165188617733,0.20138527953244104,0.2821981014860828,0.0010001001197028623
2018-01-04,LATE_CYCLE,0.17046210300306566,BUST,1.2147072299472204,0.11249457539707834,0.17046210300306566,0.7168814767488411,0.00016184485101502342
2018-01-05,LATE_CYCLE,0.3473028931517069,MID_CYCLE,0.6473609880697396,0.39324433915355506,0.3473028931517069,0.2582730585866664,0.0011797091080716555
2018-01-08,LATE_CYCLE,0.42519949141793467,LATE_CYCLE,0.49608058576474573,0.31105470112465006,0.42519949141793467,0.2625423502935367,0.0012034571638785004
2018-01-09,LATE_CYCLE,0.4472793496656983,LATE_CYCLE,0.477677139626185,0.37730204285985297,0.4472793496656983,0.17266325258557405,0.0027553548888747097
2018-01-10,LATE_CYCLE,0.48399564943899964,LATE_CYCLE,0.4130165103585349,0.34371520050300747,0.48399564943899964,0.16913284495306397,0.0031563051049289972
2018-01-11,LATE_CYCLE,0.38813408204406674,MID_CYCLE,0.5791997607048475,0.4008444381635232,0.38813408204406674,0.21010176024515947,0.0009197195472505959
2018-01-12,LATE_CYCLE,0.445764896031436,LATE_CYCLE,0.461448162762784,0.29935880497521933,0.445764896031436,0.2542745683228029,0.0006017306705417872
2018-01-15,LATE_CYCLE,0.4474523555815878,LATE_CYCLE,0.4874024578765948,0.3987249206098127,0.4474523555815878,0.15201555961990343,0.001807164188696125
2018-01-16,LATE_CYCLE,0.4710414885315846,LATE_CYCLE,0.4518932119373924,0.3927797914618676,0.4710414885315846,0.1334645028726074,0.0027142171339404886
2018-01-17,LATE_CYCLE,0.5073299490568082,LATE_CYCLE,0.376586066278835,0.3268502966197051,0.5073299490568082,0.1644055068609113,0.0014142474625754619
2018-01-18,LATE_CYCLE,0.4881165522254941,LATE_CYCLE,0.4336164945278585,0.4001162755998376,0.4881165522254941,0.10713222526193578,0.0046349469127324495
2018-01-19,LATE_CYCLE,0.48572581015615923,LATE_CYCLE,0.4271127462858404,0.3813819883436629,0.48572581015615923,0.13106968121246312,0.00182252028771483
2018-01-22,LATE_CYCLE,0.4965510698969977,LATE_CYCLE,0.40481886357663277,0.3635692876353739,0.4965510698969977,0.1384681155896715,0.0014115268779569235
2018-01-23,LATE_CYCLE,0.5527926908728845,LATE_CYCLE,0.30923462070472,0.2928736450995322,0.5527926908728845,0.15317943441638132,0.0011542296112019386
