date,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-15,0.5,0.5,1.0,1.0,NEUTRAL,1.0,0.8576389468385354,0.9877644367461008,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24979578356501214, 'LATE_CYCLE': 0.25057438966421414, 'BUST': 0.2495225750924489, 'RECOVERY': 0.25010725167832487}, 'posterior_prior': {'MID_CYCLE': 0.2554958596652651, 'LATE_CYCLE': 0.3224622867890905, 'BUST': 0.2000012213803, 'RECOVERY': 0.2220406321653444}, 'transition_prior': {'MID_CYCLE': 0.25581247765039344, 'LATE_CYCLE': 0.3208348335321748, 'BUST': 0.2010402682353934, 'RECOVERY': 0.22231242058203843}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,155.90914916992188,0.3232943910764378,0.6121315370192709,0.2551811843032302,0.3232943910764378,0.19975769568035057,0.22176672893998142
2018-01-16,0.5,0.5,1.0,1.0,NEUTRAL,1.0,0.8575671494539677,0.987551186056596,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2497984916879302, 'LATE_CYCLE': 0.2506109579182776, 'BUST': 0.24949755013757488, 'RECOVERY': 0.2500930002562173}, 'posterior_prior': {'MID_CYCLE': 0.2551811843032302, 'LATE_CYCLE': 0.3232943910764378, 'BUST': 0.19975769568035057, 'RECOVERY': 0.22176672893998142}, 'transition_prior': {'MID_CYCLE': 0.255502596917771, 'LATE_CYCLE': 0.3216135798961564, 'BUST': 0.20082588742770413, 'RECOVERY': 0.2220579357583685}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,155.4636993408203,0.32412396903089774,0.6106314777048084,0.2548674975468738,0.32412396903089774,0.19951485013679235,0.22149368328543598
2018-01-17,0.5,0.4990815,0.998163,0.998728,PENALTY,1.0,0.8574955766904601,0.987336321182523,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24980105222239884, 'LATE_CYCLE': 0.25064809194496546, 'BUST': 0.24947230210477545, 'RECOVERY': 0.25007855372786025}, 'posterior_prior': {'MID_CYCLE': 0.2548674975468739, 'LATE_CYCLE': 0.3241239690308978, 'BUST': 0.19951485013679238, 'RECOVERY': 0.221493683285436}, 'transition_prior': {'MID_CYCLE': 0.25519412242227146, 'LATE_CYCLE': 0.3223887367649931, 'BUST': 0.20061247966510698, 'RECOVERY': 0.22180466114762848}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,157.141357421875,0.3249510431458074,0.6091377790029543,0.25455476580813474,0.3249510431458074,0.19927272297497395,0.22122146807108398
2018-01-18,0.5,0.4687715,0.937543,0.956761,PENALTY,1.0,0.8574242052836663,0.9871198653941637,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24980346433368208, 'LATE_CYCLE': 0.25068579446610806, 'BUST': 0.24944683002509485, 'RECOVERY': 0.250063911175115}, 'posterior_prior': {'MID_CYCLE': 0.25455476580813474, 'LATE_CYCLE': 0.3249510431458074, 'BUST': 0.19927272297497395, 'RECOVERY': 0.22122146807108398}, 'transition_prior': {'MID_CYCLE': 0.25488702162964344, 'LATE_CYCLE': 0.3231603242164988, 'BUST': 0.20040008332903297, 'RECOVERY': 0.2215525708248248}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,157.16976928710938,0.3257756337832693,0.6076503843840547,0.2542429592623342,0.3257756337832693,0.19903134775853265,0.22095005919586386
2018-01-19,0.5,0.5,1.0,1.0,NEUTRAL,1.0,0.8573530684387187,0.9869018275417563,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24980572717131613, 'LATE_CYCLE': 0.2507240682150529, 'BUST': 0.24942113294638554, 'RECOVERY': 0.25004907166724544}, 'posterior_prior': {'MID_CYCLE': 0.2542429592623342, 'LATE_CYCLE': 0.3257756337832693, 'BUST': 0.19903134775853265, 'RECOVERY': 0.22095005919586386}, 'transition_prior': {'MID_CYCLE': 0.25458126577025053, 'LATE_CYCLE': 0.3239283602392329, 'BUST': 0.20018873213545313, 'RECOVERY': 0.22130164185506354}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,157.66262817382812,0.3265977625504118,0.6061692437465229,0.253932105820763,0.3265977625504118,0.19879065369013596,0.2206794779386894
2018-01-22,0.5,0.4541065,0.908213,0.936455,PENALTY,1.0,0.8572821282838062,0.9866822342312288,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24980783989843922, 'LATE_CYCLE': 0.25076291593737055, 'BUST': 0.24939520988021374, 'RECOVERY': 0.2500340342839765}, 'posterior_prior': {'MID_CYCLE': 0.253932105820763, 'LATE_CYCLE': 0.3265977625504118, 'BUST': 0.19879065369013596, 'RECOVERY': 0.2206794779386894}, 'transition_prior': {'MID_CYCLE': 0.2542768831287142, 'LATE_CYCLE': 0.3246928641898471, 'BUST': 0.19997835711202022, 'RECOVERY': 0.2210518955694185}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.3498077392578,0.3274174480456109,0.6046943020036019,0.2536221611401819,0.3274174480456109,0.19855070198082042,0.22040968883338669
2018-01-23,0.5,0.5,1.0,1.0,NEUTRAL,1.0,0.8572113926070993,0.9864611002806368,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24980980165491515, 'LATE_CYCLE': 0.25080234038938753, 'BUST': 0.24936905986915928, 'RECOVERY': 0.25001879808653815}, 'posterior_prior': {'MID_CYCLE': 0.25362216114018193, 'LATE_CYCLE': 0.32741744804561096, 'BUST': 0.19855070198082045, 'RECOVERY': 0.2204096888333867}, 'transition_prior': {'MID_CYCLE': 0.25397383060735723, 'LATE_CYCLE': 0.3254538522971812, 'BUST': 0.19976901913479997, 'RECOVERY': 0.2208032979606615}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,160.6672821044922,0.3282347101494277,0.6032255088019203,0.25331312748192647,0.3282347101494277,0.19831146933313293,0.2201406930355129
2018-01-24,0.5,0.5,1.0,1.0,NEUTRAL,1.0,0.8571408598244551,0.9862384426252474,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24981161158104748, 'LATE_CYCLE': 0.25084234433890235, 'BUST': 0.24934268194374537, 'RECOVERY': 0.25000336213630486}, 'posterior_prior': {'MID_CYCLE': 0.25331312748192647, 'LATE_CYCLE': 0.3282347101494277, 'BUST': 0.19831146933313293, 'RECOVERY': 0.2201406930355129}, 'transition_prior': {'MID_CYCLE': 0.2536721111533922, 'LATE_CYCLE': 0.32621134216961367, 'BUST': 0.19956069594171552, 'RECOVERY': 0.22055585073527856}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.62464904785156,0.3290495681192916,0.6017628137217563,0.25300499764525103,0.3290495681192916,0.19807294995872052,0.2198724842767368
2018-01-25,0.5,0.4671885,0.934377,0.954569,PENALTY,1.0,0.8570705427715741,0.9860142738632882,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24981326881272406, 'LATE_CYCLE': 0.25088293056492783, 'BUST': 0.2493160751313561, 'RECOVERY': 0.249987725490992}, 'posterior_prior': {'MID_CYCLE': 0.25300499764525103, 'LATE_CYCLE': 0.3290495681192916, 'BUST': 0.19807294995872052, 'RECOVERY': 0.2198724842767368}, 'transition_prior': {'MID_CYCLE': 0.25337171836526917, 'LATE_CYCLE': 0.32696535078745514, 'BUST': 0.19935338248869308, 'RECOVERY': 0.22030954835858257}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,159.56773376464844,0.3298620429136198,0.6003061656677868,0.25269777877371274,0.3298620429136198,0.1978351107949477,0.21960506751771974
2018-01-26,0.5,0.4769265,0.953853,0.968052,PENALTY,1.0,0.8570004082289291,0.9857886193227497,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.24981477248886427, 'LATE_CYCLE': 0.2509241018586384, 'BUST': 0.24928923844200665, 'RECOVERY': 0.24997188721049066}, 'posterior_prior': {'MID_CYCLE': 0.25269777877371274, 'LATE_CYCLE': 0.3298620429136198, 'BUST': 0.1978351107949477, 'RECOVERY': 0.21960506751771974}, 'transition_prior': {'MID_CYCLE': 0.2530726599796585, 'LATE_CYCLE': 0.3277158968425284, 'BUST': 0.1991470469589574, 'RECOVERY': 0.22006439621885565}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,162.0131378173828,0.3306721491658566,0.5988555181863959,0.25239143245523954,0.3306721491658566,0.1975980062929834,0.2193384120859205
