date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,1.0,1.0,3.348421351350619,0.9681003311730796,0.26339836787674553,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.043566555740472794,1.7450417344939935,0.9100140933097968,0.043566555740472794,0.04638048795633143,3.8862993398945076e-05
2018-01-02,1.0,1.0,1.6430622617344344,0.6294975155598694,0.5488361175398276,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.07118220145399956,1.417182229509952,0.2162766933713759,0.07118220145399956,0.7125335911113218,7.514063302789527e-06
2018-01-03,1.0,1.0,2.2995287997244676,0.92644714789644,0.45002343527417993,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.07872420925191308,1.5111684321287793,0.8056372744537228,0.07872420925191308,0.1156197698043565,1.874649000772027e-05
2018-01-04,1.0,0.31947091678018896,0.45805933294039053,0.5879558753795102,0.44001164394566095,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.05231456281203056,1.5640644085417488,0.14452019248559977,0.05231456281203056,0.8031628942138676,2.3504885020358924e-06
2018-01-05,1.0,0.31947091678018896,2.115680164056483,0.8790690929460834,0.6397858141393286,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_PAUSE,False,QQQ,153.47320556640625,0.1757955678963664,1.1346497524286325,0.6526155152970817,0.1757955678963664,0.1715511419254977,3.7774881054205925e-05
2018-01-08,1.0,0.31947091678018896,0.4943741705124277,0.8374528369109985,0.7470742364548517,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_PAUSE,False,QQQ,154.0703582763672,0.3065271045488054,0.7629139447448635,0.49092283493011624,0.3065271045488054,0.20249458038558066,5.548013549779105e-05
2018-01-09,1.0,0.31947091678018896,1.5816733797022844,0.8835896207756094,0.65769427972103,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,0.363325107764481,0.7143923328482371,0.5489779074720651,0.363325107764481,0.08752509357973315,0.0001718911837208522
2018-01-10,1.0,0.31947091678018896,0.43716920902697914,0.8660002862971644,0.6840510146952615,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,0.42140720348906946,0.5739895533888123,0.47887679353256113,0.42140720348906946,0.09948312217143088,0.0002328808069384346
2018-01-11,0.08885167474533964,0.31947091678018896,0.17250811880906552,0.9303822403113107,0.4785966934418649,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.12308330720066324,1.3962638400547813,0.786879603809066,0.12308330720066324,0.0900080119126394,2.9077077631280296e-05
2018-01-12,0.08885167474533964,0.31947091678018896,0.30456915343463775,0.8867134149807965,0.6164163942468827,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.16218992353324294,1.185164134143896,0.6760849961151747,0.16218992353324294,0.16170184724618855,2.3233105393816886e-05
