date,target_beta,final_beta_base,raw_target_beta,raw_beta_base,entropy,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,1.0,1.0,3.26696652777776,0.9488623422127109,0.3194716056602667,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,147.63458251953125,0.03299875613304788,1.713666758754912,0.8778604213218721,0.03299875613304788,0.08908664802531263,5.417451976746087e-05
2018-01-02,1.0,1.0,1.623635893391085,0.6220547966238381,0.48816338945876037,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,150.22215270996094,0.0363624373085095,1.5276026202599586,0.2222841659901807,0.0363624373085095,0.7413467593076516,6.6373936581825625e-06
2018-01-03,1.0,1.0,2.2996794186458986,0.9265078300980265,0.41332684317258256,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,151.68182373046875,0.05031690703739611,1.5950023254654238,0.8228066015135748,0.05031690703739611,0.1268607293989954,1.5762050033803095e-05
2018-01-04,1.0,0.3379252381985394,0.45185578465643667,0.5799931238330293,0.3896658465219839,BUST,LATE_CYCLE,BUST,BUST,DEPLOY_PAUSE,False,QQQ,151.94723510742188,0.030686854685369167,1.644763061886592,0.14157179915636228,0.030686854685369167,0.8277393997428728,1.946415395638885e-06
2018-01-05,1.0,0.3379252381985394,2.0987553522019495,0.8720368017434654,0.6255593718679107,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_PAUSE,False,QQQ,153.47320556640625,0.13592211593134784,1.2261405416703686,0.6624816255391592,0.13592211593134784,0.20156400153869047,3.225699080242165e-05
2018-01-08,1.0,0.3379252381985394,0.4897843897211585,0.8296779061526542,0.7432079075674982,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_PAUSE,False,QQQ,154.0703582763672,0.2426342305153492,0.8968482662764944,0.5137160887205324,0.2426342305153492,0.24360035970114638,4.932106297200744e-05
2018-01-09,1.0,0.3379252381985394,1.6026245854525625,0.8952938500945379,0.6325998828629987,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,154.0797576904297,0.25621662083452285,0.9699750514061662,0.6366480473416004,0.25621662083452285,0.10696059820157555,0.00017473362230128697
2018-01-10,1.0,0.3379252381985394,0.4427814705379816,0.8771177666112978,0.6800752063872023,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,QQQ,153.71961975097656,0.301619090107759,0.8316936834688469,0.5729669367066931,0.301619090107759,0.1251663544761754,0.00024761870937251257
2018-01-11,0.09415851203617803,0.3379252381985394,0.17285554894120478,0.932256023568139,0.4382017450307221,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,False,CASH,154.77174377441406,0.08329470386000087,1.5142054008549857,0.814504155041184,0.08329470386000087,0.10217524961623703,2.589148257798471e-05
2018-01-12,0.09415851203617803,0.3379252381985394,0.2995747368807688,0.87217282179079,0.6279090853610506,MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,True,CASH,155.90914916992188,0.1393200867256544,1.2173063897782437,0.6607301889187456,0.1393200867256544,0.1999302221660651,1.950218953489565e-05
