date,actual_regime,actual_regime_probability,predicted_regime,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-01,LATE_CYCLE,0.03299875613304788,MID_CYCLE,1.713666758754912,0.8778604213218721,0.03299875613304788,0.08908664802531263,5.417451976746087e-05
2018-01-02,LATE_CYCLE,0.0363624373085095,BUST,1.5276026202599586,0.2222841659901807,0.0363624373085095,0.7413467593076516,6.6373936581825625e-06
2018-01-03,LATE_CYCLE,0.05031690703739611,MID_CYCLE,1.5950023254654238,0.8228066015135748,0.05031690703739611,0.1268607293989954,1.5762050033803095e-05
2018-01-04,LATE_CYCLE,0.030686854685369167,BUST,1.644763061886592,0.14157179915636228,0.030686854685369167,0.8277393997428728,1.946415395638885e-06
2018-01-05,LATE_CYCLE,0.13592211593134784,MID_CYCLE,1.2261405416703686,0.6624816255391592,0.13592211593134784,0.20156400153869047,3.225699080242165e-05
2018-01-08,LATE_CYCLE,0.2426342305153492,MID_CYCLE,0.8968482662764944,0.5137160887205324,0.2426342305153492,0.24360035970114638,4.932106297200744e-05
2018-01-09,LATE_CYCLE,0.25621662083452285,MID_CYCLE,0.9699750514061662,0.6366480473416004,0.25621662083452285,0.10696059820157555,0.00017473362230128697
2018-01-10,LATE_CYCLE,0.301619090107759,MID_CYCLE,0.8316936834688469,0.5729669367066931,0.301619090107759,0.1251663544761754,0.00024761870937251257
2018-01-11,LATE_CYCLE,0.08329470386000087,MID_CYCLE,1.5142054008549857,0.814504155041184,0.08329470386000087,0.10217524961623703,2.589148257798471e-05
2018-01-12,LATE_CYCLE,0.1393200867256544,MID_CYCLE,1.2173063897782437,0.6607301889187456,0.1393200867256544,0.1999302221660651,1.950218953489565e-05
2018-01-15,LATE_CYCLE,0.14309342190896557,MID_CYCLE,1.35823091093442,0.7867900043556069,0.14309342190896557,0.0700250528651591,9.152087026856311e-05
2018-01-16,LATE_CYCLE,0.17561189958997214,MID_CYCLE,1.261769452898948,0.7603118704778042,0.17561189958997214,0.06387120145386038,0.0002050284783632575
2018-01-17,LATE_CYCLE,0.25907147194685165,MID_CYCLE,0.9670186401420215,0.6383939099787229,0.25907147194685165,0.10245372427241208,8.089380201329391e-05
2018-01-18,LATE_CYCLE,0.28770757798492225,MID_CYCLE,0.9625818377800267,0.67361296343258,0.28770757798492225,0.03829848132535201,0.0003809772571457575
2018-01-19,LATE_CYCLE,0.27510087697457497,MID_CYCLE,0.9807103917111518,0.6726930924745366,0.27510087697457497,0.05211187599853195,9.415455235654663e-05
2018-01-22,LATE_CYCLE,0.4106092419392647,MID_CYCLE,0.6272275601140197,0.525089050901835,0.4106092419392647,0.06424624482061594,5.5462338284424526e-05
